tingkat_wilayah,provinsi_id,kabupaten_id,sektor_id,tahun,pertumbuhan,kontribusi
kabupaten,17,1705,10,2022,11.5,1.32
kabupaten,17,1705,11,2022,2.06,0.84
kabupaten,17,1705,12,2022,5.57,4.62
kabupaten,17,1705,13,2022,11.21,0.13
kabupaten,17,1705,14,2022,0.19,9.11
kabupaten,17,1705,15,2022,-0.7,5.08
kabupaten,17,1705,16,2022,-1.19,0.97
kabupaten,17,1705,17,2022,3.37,0.66
kabupaten,17,1705,1,2023,0.99,46.38
kabupaten,17,1705,2,2023,-0.49,3.38
kabupaten,17,1705,3,2023,0.72,8.29
kabupaten,17,1705,4,2023,7.61,0.13
kabupaten,17,1705,5,2023,3.51,0.18
kabupaten,17,1705,6,2023,3.23,5.37
kabupaten,17,1705,7,2023,2.51,8.62
kabupaten,17,1705,8,2023,5.63,2.39
kabupaten,17,1705,9,2023,8.66,1.72
kabupaten,17,1705,10,2023,8.73,1.4
kabupaten,17,1705,11,2023,-1.43,0.8
kabupaten,17,1705,12,2023,8.06,4.87
kabupaten,17,1705,13,2023,8.53,0.14
kabupaten,17,1705,14,2023,6.09,9.42
kabupaten,17,1705,15,2023,4.85,5.2
kabupaten,17,1705,16,2023,8.5,1.02
kabupaten,17,1705,17,2023,8.44,0.7
kabupaten,17,1705,1,2024,2.23,45.56
kabupaten,17,1705,2,2024,3.28,3.35
kabupaten,17,1705,3,2024,4.75,8.35
kabupaten,17,1705,4,2024,4.63,0.13
kabupaten,17,1705,5,2024,6.43,0.18
kabupaten,17,1705,6,2024,4.66,5.4
kabupaten,17,1705,7,2024,4.13,8.63
kabupaten,17,1705,8,2024,5.23,2.42
kabupaten,17,1705,9,2024,11.03,1.84
kabupaten,17,1705,10,2024,9.35,1.47
kabupaten,17,1705,11,2024,5.11,0.81
kabupaten,17,1705,12,2024,4.38,4.88
kabupaten,17,1705,13,2024,8.57,0.14
kabupaten,17,1705,14,2024,7.54,9.74
kabupaten,17,1705,15,2024,6.4,5.31
kabupaten,17,1705,16,2024,7.4,1.05
kabupaten,17,1705,17,2024,10,0.74
kabupaten,17,1705,1,2025,1.66,44.64
kabupaten,17,1705,2,2025,3.62,3.35
kabupaten,17,1705,3,2025,10.6,8.9
kabupaten,17,1705,4,2025,3.26,0.13
kabupaten,17,1705,5,2025,0,0.18
kabupaten,17,1705,6,2025,0.63,5.24
kabupaten,17,1705,7,2025,3.14,8.57
kabupaten,17,1705,8,2025,9.29,2.55
kabupaten,17,1705,9,2025,12.84,2
kabupaten,17,1705,10,2025,9.44,1.55
kabupaten,17,1705,11,2025,8.27,0.85
kabupaten,17,1705,12,2025,5.2,4.95
kabupaten,17,1705,13,2025,7.68,0.15
kabupaten,17,1705,14,2025,1.75,9.55
kabupaten,17,1705,15,2025,7.9,5.52
kabupaten,17,1705,16,2025,7.5,1.09
kabupaten,17,1705,17,2025,10.57,0.79
kabupaten,17,1771,1,2021,0,7.68
kabupaten,17,1771,2,2021,0,0.14
kabupaten,17,1771,3,2021,0,3.22
kabupaten,17,1771,4,2021,0,0.12
kabupaten,17,1771,5,2021,0,0.27
kabupaten,17,1771,6,2021,0,4.42
kabupaten,17,1771,7,2021,0,21.61
kabupaten,17,1771,8,2021,0,14.98
kabupaten,17,1771,9,2021,0,2
kabupaten,17,1771,10,2021,0,9.98
kabupaten,17,1771,11,2021,0,4.97
kabupaten,17,1771,12,2021,0,5.35
kabupaten,17,1771,13,2021,0,6.06
kabupaten,17,1771,14,2021,0,6.95
kabupaten,17,1771,15,2021,0,8.05
kabupaten,17,1771,16,2021,0,3
kabupaten,17,1771,17,2021,0,1.21
kabupaten,17,1771,1,2022,3.57,7.53
kabupaten,17,1771,2,2022,0.75,0.13
kabupaten,17,1771,3,2022,2.51,3.12
kabupaten,17,1771,4,2022,6.18,0.12
kabupaten,17,1771,5,2022,4.08,0.27
kabupaten,17,1771,6,2022,0.21,4.19
kabupaten,17,1771,7,2022,4.12,21.29
kabupaten,17,1771,8,2022,16.42,16.5
kabupaten,17,1771,9,2022,8.6,2.05
kabupaten,17,1771,10,2022,7.56,10.16
kabupaten,17,1771,11,2022,-4.08,4.51
kabupaten,17,1771,12,2022,2.85,5.21
kabupaten,17,1771,13,2022,10.92,6.36
kabupaten,17,1771,14,2022,0.18,6.59
kabupaten,17,1771,15,2022,3.15,7.86
kabupaten,17,1771,16,2022,2.45,2.9
kabupaten,17,1771,17,2022,6.46,1.22
kabupaten,17,1771,1,2023,4.29,7.44
kabupaten,17,1771,2,2023,2.22,0.13
kabupaten,17,1771,3,2023,1.72,3.01
kabupaten,17,1771,4,2023,3.11,0.12
kabupaten,17,1771,5,2023,6.85,0.27
kabupaten,17,1771,6,2023,5.49,4.19
kabupaten,17,1771,7,2023,4.8,21.14
kabupaten,17,1771,8,2023,7,16.73
kabupaten,17,1771,9,2023,9.76,2.13
kabupaten,17,1771,10,2023,9.56,10.55
kabupaten,17,1771,11,2023,-5.11,4.06
kabupaten,17,1771,12,2023,4.41,5.15
kabupaten,17,1771,13,2023,7.92,6.51
kabupaten,17,1771,14,2023,5.98,6.62
kabupaten,17,1771,15,2023,3.65,7.72
kabupaten,17,1771,16,2023,8.45,2.98
kabupaten,17,1771,17,2023,9.69,1.27
kabupaten,17,1771,1,2024,4.62,7.38
kabupaten,17,1771,2,2024,4.43,0.12
kabupaten,17,1771,3,2024,2.13,2.91
kabupaten,17,1771,4,2024,3.8,0.11
kabupaten,17,1771,5,2024,6.11,0.27
kabupaten,17,1771,6,2024,5.06,4.18
kabupaten,17,1771,7,2024,3.17,20.7
kabupaten,17,1771,8,2024,3.93,16.5
kabupaten,17,1771,9,2024,9.43,2.21
kabupaten,17,1771,10,2024,9.01,10.91
kabupaten,17,1771,11,2024,5.14,4.05
kabupaten,17,1771,12,2024,4.24,5.09
kabupaten,17,1771,13,2024,8.02,6.67
kabupaten,17,1771,14,2024,6.92,6.71
kabupaten,17,1771,15,2024,5.92,7.75
kabupaten,17,1771,16,2024,9.32,3.1
kabupaten,17,1771,17,2024,9.35,1.32
kabupaten,17,1771,1,2025,5.68,7.39
kabupaten,17,1771,2,2025,5.11,0.12
kabupaten,17,1771,3,2025,9.28,3.02
kabupaten,17,1771,4,2025,3.33,0.11
kabupaten,17,1771,5,2025,0.56,0.26
kabupaten,17,1771,6,2025,4.04,4.12
kabupaten,17,1771,7,2025,3.59,20.31
kabupaten,17,1771,8,2025,2.49,16.02
kabupaten,17,1771,9,2025,11.96,2.35
kabupaten,17,1771,10,2025,8.67,11.23
kabupaten,17,1771,11,2025,10.27,4.23
kabupaten,17,1771,12,2025,5.43,5.09
kabupaten,17,1771,13,2025,7.79,6.81
kabupaten,17,1771,14,2025,1.12,6.43
kabupaten,17,1771,15,2025,8.12,7.94
kabupaten,17,1771,16,2025,8.48,3.18
kabupaten,17,1771,17,2025,11.2,1.39
kabupaten,18,1804,1,2021,0,47.17
kabupaten,18,1804,2,2021,0,2.25
kabupaten,18,1804,3,2021,0,4.91
kabupaten,18,1804,4,2021,0,0.02
kabupaten,18,1804,5,2021,0,0.11
kabupaten,18,1804,6,2021,0,4.44
kabupaten,18,1804,7,2021,0,13.17
kabupaten,18,1804,8,2021,0,2.6
kabupaten,18,1804,9,2021,0,1.11
kabupaten,18,1804,10,2021,0,4.08
kabupaten,18,1804,11,2021,0,1.81
kabupaten,18,1804,12,2021,0,4.6
kabupaten,18,1804,13,2021,0,0.17
kabupaten,18,1804,14,2021,0,6.27
kabupaten,18,1804,15,2021,0,4.29
kabupaten,18,1804,16,2021,0,1.54
kabupaten,18,1804,17,2021,0,1.46
kabupaten,18,1804,1,2022,0.6,45.6
kabupaten,18,1804,2,2022,2.92,2.23
kabupaten,18,1804,3,2022,0.77,4.75
kabupaten,18,1804,4,2022,3.23,0.02
kabupaten,18,1804,5,2022,-2.98,0.11
kabupaten,18,1804,6,2022,6.34,4.53
kabupaten,18,1804,7,2022,14.34,14.47
kabupaten,18,1804,8,2022,21.64,3.04
kabupaten,18,1804,9,2022,10.83,1.18
kabupaten,18,1804,10,2022,5.33,4.13
kabupaten,18,1804,11,2022,-2.54,1.69
kabupaten,18,1804,12,2022,2.53,4.54
kabupaten,18,1804,13,2022,3.3,0.17
kabupaten,18,1804,14,2022,-1.03,5.96
kabupaten,18,1804,15,2022,3.66,4.27
kabupaten,18,1804,16,2022,0.17,1.49
kabupaten,18,1804,17,2022,29.88,1.82
kabupaten,18,1804,1,2023,0.2,43.65
kabupaten,18,1804,2,2023,9.14,2.32
kabupaten,18,1804,3,2023,2.77,4.67
kabupaten,18,1804,4,2023,7.29,0.02
kabupaten,18,1804,5,2023,-0.9,0.1
kabupaten,18,1804,6,2023,8.49,4.7
kabupaten,18,1804,7,2023,10.33,15.25
kabupaten,18,1804,8,2023,18.5,3.44
kabupaten,18,1804,9,2023,12.02,1.27
kabupaten,18,1804,10,2023,8.18,4.27
kabupaten,18,1804,11,2023,4.04,1.68
kabupaten,18,1804,12,2023,0.88,4.37
kabupaten,18,1804,13,2023,1.43,0.17
kabupaten,18,1804,14,2023,13.17,6.45
kabupaten,18,1804,15,2023,2.39,4.18
kabupaten,18,1804,16,2023,2.24,1.45
kabupaten,18,1804,17,2023,16.33,2.02
kabupaten,18,1804,1,2024,0.14,41.89
kabupaten,18,1804,2,2024,9.56,2.44
kabupaten,18,1804,3,2024,11.88,5
kabupaten,18,1804,4,2024,6.8,0.02
kabupaten,18,1804,5,2024,-2,0.09
kabupaten,18,1804,6,2024,7.28,4.83
kabupaten,18,1804,7,2024,7.6,15.72
kabupaten,18,1804,8,2024,10.31,3.64
kabupaten,18,1804,9,2024,7.37,1.3
kabupaten,18,1804,10,2024,10.25,4.51
kabupaten,18,1804,11,2024,6.16,1.71
kabupaten,18,1804,12,2024,6.61,4.47
kabupaten,18,1804,13,2024,8.59,0.17
kabupaten,18,1804,14,2024,5.4,6.51
kabupaten,18,1804,15,2024,1.33,4.06
kabupaten,18,1804,16,2024,9.76,1.53
kabupaten,18,1804,17,2024,9.14,2.11
kabupaten,18,1804,1,2025,5.24,41.8
kabupaten,18,1804,2,2025,-2.93,2.24
kabupaten,18,1804,3,2025,11.85,5.31
kabupaten,18,1804,4,2025,5.45,0.02
kabupaten,18,1804,5,2025,-5.2,0.08
kabupaten,18,1804,6,2025,11.57,5.11
kabupaten,18,1804,7,2025,5.27,15.69
kabupaten,18,1804,8,2025,8.63,3.75
kabupaten,18,1804,9,2025,10.13,1.36
kabupaten,18,1804,10,2025,4.83,4.48
kabupaten,18,1804,11,2025,5.25,1.71
kabupaten,18,1804,12,2025,3.56,4.39
kabupaten,18,1804,13,2025,3.1,0.17
kabupaten,18,1804,14,2025,2.27,6.31
kabupaten,18,1804,15,2025,1.59,3.91
kabupaten,18,1804,16,2025,4.11,1.51
kabupaten,18,1804,17,2025,7.67,2.16
kabupaten,18,1801,1,2021,0,27.99
kabupaten,18,1801,2,2021,0,1.54
kabupaten,18,1801,3,2021,0,23.42
kabupaten,18,1801,4,2021,0,0.14
kabupaten,18,1801,5,2021,0,0.13
kabupaten,18,1801,6,2021,0,13.05
kabupaten,18,1801,7,2021,0,13.39
kabupaten,18,1801,8,2021,0,5.03
kabupaten,18,1801,9,2021,0,1.28
kabupaten,18,1801,10,2021,0,4.09
kabupaten,18,1801,11,2021,0,1.76
kabupaten,18,1801,12,2021,0,2.31
kabupaten,18,1801,13,2021,0,0.08
kabupaten,18,1801,14,2021,0,2.16
kabupaten,18,1801,15,2021,0,2.44
kabupaten,18,1801,16,2021,0,0.64
kabupaten,18,1801,17,2021,0,0.55
kabupaten,18,1801,1,2022,2.57,27.39
kabupaten,18,1801,2,2022,2.11,1.5
kabupaten,18,1801,3,2022,2.34,22.86
kabupaten,18,1801,4,2022,4.81,0.14
kabupaten,18,1801,5,2022,5.27,0.13
kabupaten,18,1801,6,2022,7.29,13.36
kabupaten,18,1801,7,2022,11.12,14.19
kabupaten,18,1801,8,2022,13.24,5.44
kabupaten,18,1801,9,2022,10.73,1.35
kabupaten,18,1801,10,2022,0.91,3.94
kabupaten,18,1801,11,2022,-1.77,1.65
kabupaten,18,1801,12,2022,2.29,2.26
kabupaten,18,1801,13,2022,14.84,0.09
kabupaten,18,1801,14,2022,-0.77,2.04
kabupaten,18,1801,15,2022,2.51,2.38
kabupaten,18,1801,16,2022,-0.1,0.61
kabupaten,18,1801,17,2022,25.19,0.66
kabupaten,18,1801,1,2023,0.08,26.15
kabupaten,18,1801,2,2023,1.94,1.46
kabupaten,18,1801,3,2023,2.42,22.34
kabupaten,18,1801,4,2023,2.91,0.14
kabupaten,18,1801,5,2023,4.48,0.13
kabupaten,18,1801,6,2023,8.26,13.8
kabupaten,18,1801,7,2023,13.37,15.35
kabupaten,18,1801,8,2023,11.27,5.77
kabupaten,18,1801,9,2023,11.55,1.44
kabupaten,18,1801,10,2023,4.5,3.93
kabupaten,18,1801,11,2023,0.7,1.58
kabupaten,18,1801,12,2023,1.47,2.19
kabupaten,18,1801,13,2023,1.81,0.09
kabupaten,18,1801,14,2023,1.48,1.98
kabupaten,18,1801,15,2023,2.54,2.33
kabupaten,18,1801,16,2023,3.7,0.61
kabupaten,18,1801,17,2023,15.32,0.73
kabupaten,18,1801,1,2024,-1.93,24.51
kabupaten,18,1801,2,2024,3.85,1.45
kabupaten,18,1801,3,2024,6.04,22.64
kabupaten,18,1801,4,2024,2.22,0.14
kabupaten,18,1801,5,2024,-0.85,0.12
kabupaten,18,1801,6,2024,5.41,13.9
kabupaten,18,1801,7,2024,9.94,16.13
kabupaten,18,1801,8,2024,9.81,6.06
kabupaten,18,1801,9,2024,5,1.45
kabupaten,18,1801,10,2024,7.19,4.02
kabupaten,18,1801,11,2024,6.24,1.61
kabupaten,18,1801,12,2024,6.47,2.23
kabupaten,18,1801,13,2024,9.22,0.09
kabupaten,18,1801,14,2024,7.13,2.03
kabupaten,18,1801,15,2024,1.14,2.25
kabupaten,18,1801,16,2024,6.08,0.62
kabupaten,18,1801,17,2024,9.86,0.76
kabupaten,18,1801,1,2025,6.3,24.65
kabupaten,18,1801,2,2025,1.63,1.39
kabupaten,18,1801,3,2025,6.37,22.78
kabupaten,18,1801,4,2025,4.83,0.14
kabupaten,18,1801,5,2025,1.86,0.11
kabupaten,18,1801,6,2025,4.73,13.77
kabupaten,18,1801,7,2025,5.89,16.16
kabupaten,18,1801,8,2025,7.94,6.18
kabupaten,18,1801,9,2025,9.39,1.5
kabupaten,18,1801,10,2025,4.08,3.96
kabupaten,18,1801,11,2025,5.22,1.6
kabupaten,18,1801,12,2025,4.14,2.19
kabupaten,18,1801,13,2025,5.22,0.09
kabupaten,18,1801,14,2025,0.25,1.92
kabupaten,18,1801,15,2025,2.26,2.18
kabupaten,18,1801,16,2025,-0.04,0.58
kabupaten,18,1801,17,2025,9.03,0.79
kabupaten,18,1807,1,2021,0,33.9
kabupaten,18,1807,2,2021,0,23.48
kabupaten,18,1807,3,2021,0,8.3
kabupaten,18,1807,4,2021,0,0.52
kabupaten,18,1807,5,2021,0,0.06
kabupaten,18,1807,6,2021,0,6.05
kabupaten,18,1807,7,2021,0,9.26
kabupaten,18,1807,8,2021,0,1.95
kabupaten,18,1807,9,2021,0,0.99
kabupaten,18,1807,10,2021,0,4.75
kabupaten,18,1807,11,2021,0,1.3
kabupaten,18,1807,12,2021,0,2.2
kabupaten,18,1807,13,2021,0,0.07
kabupaten,18,1807,14,2021,0,2.84
kabupaten,18,1807,15,2021,0,2.67
kabupaten,18,1807,16,2021,0,0.76
kabupaten,18,1807,17,2021,0,0.9
kabupaten,18,1807,1,2022,1.41,33.7
kabupaten,18,1807,2,2022,-8.43,21.07
kabupaten,18,1807,3,2022,2.17,8.31
kabupaten,18,1807,4,2022,11.1,0.56
kabupaten,18,1807,5,2022,4.76,0.06
kabupaten,18,1807,6,2022,7.72,6.38
kabupaten,18,1807,7,2022,19.24,10.82
kabupaten,18,1807,8,2022,24.19,2.37
kabupaten,18,1807,9,2022,13.62,1.1
kabupaten,18,1807,10,2022,1.17,4.71
kabupaten,18,1807,11,2022,-3.5,1.23
kabupaten,18,1807,12,2022,3.06,2.22
kabupaten,18,1807,13,2022,15.63,0.08
kabupaten,18,1807,14,2022,-0.49,2.77
kabupaten,18,1807,15,2022,2.42,2.68
kabupaten,18,1807,16,2022,-0.64,0.74
kabupaten,18,1807,17,2022,32.63,1.17
kabupaten,18,1807,1,2023,0.03,32.56
kabupaten,18,1807,2,2023,-0.56,20.25
kabupaten,18,1807,3,2023,2.06,8.2
kabupaten,18,1807,4,2023,-0.99,0.54
kabupaten,18,1807,5,2023,0.17,0.06
kabupaten,18,1807,6,2023,9.4,6.75
kabupaten,18,1807,7,2023,13.95,11.91
kabupaten,18,1807,8,2023,18.01,2.7
kabupaten,18,1807,9,2023,14.61,1.22
kabupaten,18,1807,10,2023,7.32,4.88
kabupaten,18,1807,11,2023,3.73,1.24
kabupaten,18,1807,12,2023,0.92,2.17
kabupaten,18,1807,13,2023,4.84,0.08
kabupaten,18,1807,14,2023,2.75,2.75
kabupaten,18,1807,15,2023,2.33,2.65
kabupaten,18,1807,16,2023,3.12,0.74
kabupaten,18,1807,17,2023,15.11,1.31
kabupaten,18,1807,1,2024,-0.82,30.87
kabupaten,18,1807,2,2024,3.78,20.08
kabupaten,18,1807,3,2024,12.73,8.83
kabupaten,18,1807,4,2024,-22.65,0.4
kabupaten,18,1807,5,2024,0.17,0.06
kabupaten,18,1807,6,2024,3.7,6.69
kabupaten,18,1807,7,2024,11.49,12.7
kabupaten,18,1807,8,2024,12.31,2.9
kabupaten,18,1807,9,2024,7.11,1.25
kabupaten,18,1807,10,2024,9,5.08
kabupaten,18,1807,11,2024,7.5,1.27
kabupaten,18,1807,12,2024,8.42,2.25
kabupaten,18,1807,13,2024,9.07,0.09
kabupaten,18,1807,14,2024,6.99,2.81
kabupaten,18,1807,15,2024,1.62,2.58
kabupaten,18,1807,16,2024,7.58,0.76
kabupaten,18,1807,17,2024,11.53,1.39
kabupaten,18,1807,1,2025,7.85,31.81
kabupaten,18,1807,2,2025,-6.13,18.01
kabupaten,18,1807,3,2025,7.25,9.05
kabupaten,18,1807,4,2025,-21.63,0.3
kabupaten,18,1807,5,2025,5.35,0.06
kabupaten,18,1807,6,2025,9.09,6.97
kabupaten,18,1807,7,2025,9.16,13.24
kabupaten,18,1807,8,2025,13.82,3.15
kabupaten,18,1807,9,2025,12.53,1.34
kabupaten,18,1807,10,2025,3.54,5.03
kabupaten,18,1807,11,2025,5.57,1.28
kabupaten,18,1807,12,2025,3.95,2.23
kabupaten,18,1807,13,2025,4.27,0.09
kabupaten,18,1807,14,2025,0.75,2.7
kabupaten,18,1807,15,2025,2.83,2.53
kabupaten,18,1807,16,2025,1.04,0.74
kabupaten,18,1807,17,2025,9.45,1.46
kabupaten,18,1803,1,2021,0,34.46
kabupaten,18,1803,2,2021,0,3.34
kabupaten,18,1803,3,2021,0,13.57
kabupaten,18,1803,4,2021,0,0.09
kabupaten,18,1803,5,2021,0,0.06
kabupaten,18,1803,6,2021,0,8.7
kabupaten,18,1803,7,2021,0,13.14
kabupaten,18,1803,8,2021,0,5.54
kabupaten,18,1803,9,2021,0,1.14
kabupaten,18,1803,10,2021,0,6.22
kabupaten,18,1803,11,2021,0,1.84
kabupaten,18,1803,12,2021,0,2.71
kabupaten,18,1803,13,2021,0,0.1
kabupaten,18,1803,14,2021,0,3.49
kabupaten,18,1803,15,2021,0,3.83
kabupaten,18,1803,16,2021,0,1.05
kabupaten,18,1803,17,2021,0,0.72
kabupaten,18,1803,1,2022,1.35,33.86
kabupaten,18,1803,2,2022,-0.18,3.23
kabupaten,18,1803,3,2022,4.67,13.77
kabupaten,18,1803,4,2022,0,0.09
kabupaten,18,1803,5,2022,0,0.06
kabupaten,18,1803,6,2022,1.31,8.54
kabupaten,18,1803,7,2022,5.73,13.47
kabupaten,18,1803,8,2022,9.71,5.89
kabupaten,18,1803,9,2022,2.11,1.12
kabupaten,18,1803,10,2022,6.15,6.4
kabupaten,18,1803,11,2022,-1.95,1.75
kabupaten,18,1803,12,2022,0.44,2.64
kabupaten,18,1803,13,2022,6.25,0.1
kabupaten,18,1803,14,2022,-0.34,3.37
kabupaten,18,1803,15,2022,3.13,3.82
kabupaten,18,1803,16,2022,-0.57,1.01
kabupaten,18,1803,17,2022,22.31,0.86
kabupaten,18,1803,1,2023,0.15,32.53
kabupaten,18,1803,2,2023,4.3,3.24
kabupaten,18,1803,3,2023,0.76,13.31
kabupaten,18,1803,4,2023,6.67,0.09
kabupaten,18,1803,5,2023,0,0.06
kabupaten,18,1803,6,2023,6.78,8.75
kabupaten,18,1803,7,2023,6.84,13.81
kabupaten,18,1803,8,2023,17.8,6.66
kabupaten,18,1803,9,2023,12.37,1.21
kabupaten,18,1803,10,2023,9.59,6.73
kabupaten,18,1803,11,2023,4.3,1.75
kabupaten,18,1803,12,2023,1.1,2.56
kabupaten,18,1803,13,2023,5.88,0.1
kabupaten,18,1803,14,2023,4.47,3.38
kabupaten,18,1803,15,2023,4.7,3.84
kabupaten,18,1803,16,2023,6.29,1.03
kabupaten,18,1803,17,2023,14.86,0.95
kabupaten,18,1803,1,2024,-5.28,29.61
kabupaten,18,1803,2,2024,3.26,3.21
kabupaten,18,1803,3,2024,8.35,13.86
kabupaten,18,1803,4,2024,6.25,0.09
kabupaten,18,1803,5,2024,0,0.05
kabupaten,18,1803,6,2024,11.37,9.36
kabupaten,18,1803,7,2024,5.56,14
kabupaten,18,1803,8,2024,19.37,7.64
kabupaten,18,1803,9,2024,5.96,1.23
kabupaten,18,1803,10,2024,9.91,7.11
kabupaten,18,1803,11,2024,2.86,1.73
kabupaten,18,1803,12,2024,5.43,2.59
kabupaten,18,1803,13,2024,5.56,0.1
kabupaten,18,1803,14,2024,9.21,3.55
kabupaten,18,1803,15,2024,2.89,3.8
kabupaten,18,1803,16,2024,8.06,1.07
kabupaten,18,1803,17,2024,9.41,0.99
kabupaten,18,1803,1,2025,4.62,29.47
kabupaten,18,1803,2,2025,4.33,3.19
kabupaten,18,1803,3,2025,6.67,14.06
kabupaten,18,1803,4,2025,5.88,0.09
kabupaten,18,1803,5,2025,0,0.05
kabupaten,18,1803,6,2025,4.05,9.27
kabupaten,18,1803,7,2025,4.46,13.92
kabupaten,18,1803,8,2025,8.6,7.89
kabupaten,18,1803,9,2025,12.99,1.33
kabupaten,18,1803,10,2025,5.79,7.15
kabupaten,18,1803,11,2025,4.32,1.72
kabupaten,18,1803,12,2025,3.09,2.54
kabupaten,18,1803,13,2025,5.26,0.1
kabupaten,18,1803,14,2025,2.26,3.45
kabupaten,18,1803,15,2025,3.8,3.75
kabupaten,18,1803,16,2025,1.49,1.04
kabupaten,18,1803,17,2025,4.3,0.99
kabupaten,18,1811,1,2021,0,41.38
kabupaten,18,1811,2,2021,0,0.57
kabupaten,18,1811,3,2021,0,23.93
kabupaten,18,1811,4,2021,0,0.14
kabupaten,18,1811,5,2021,0,0.03
kabupaten,18,1811,6,2021,0,8.33
kabupaten,18,1811,7,2021,0,11.97
kabupaten,18,1811,8,2021,0,1.74
kabupaten,18,1811,9,2021,0,0.87
kabupaten,18,1811,10,2021,0,2.75
kabupaten,18,1811,11,2021,0,0.35
kabupaten,18,1811,12,2021,0,2.38
kabupaten,18,1811,13,2021,0,0.02
kabupaten,18,1811,14,2021,0,2.56
kabupaten,18,1811,15,2021,0,2.1
kabupaten,18,1811,16,2021,0,0.5
kabupaten,18,1811,17,2021,0,0.38
kabupaten,18,1811,1,2022,0.36,40.12
kabupaten,18,1811,2,2022,2.26,0.57
kabupaten,18,1811,3,2022,0.89,23.33
kabupaten,18,1811,4,2022,4.77,0.15
kabupaten,18,1811,5,2022,3.41,0.03
kabupaten,18,1811,6,2022,4.03,8.38
kabupaten,18,1811,7,2022,16.53,13.48
kabupaten,18,1811,8,2022,23.13,2.08
kabupaten,18,1811,9,2022,14.27,0.96
kabupaten,18,1811,10,2022,0.49,2.67
kabupaten,18,1811,11,2022,-2.57,0.33
kabupaten,18,1811,12,2022,3.4,2.38
kabupaten,18,1811,13,2022,12.82,0.02
kabupaten,18,1811,14,2022,0.77,2.49
kabupaten,18,1811,15,2022,2.74,2.09
kabupaten,18,1811,16,2022,-0.62,0.48
kabupaten,18,1811,17,2022,27.62,0.47
kabupaten,18,1811,1,2023,0.01,38.56
kabupaten,18,1811,2,2023,7.22,0.58
kabupaten,18,1811,3,2023,3.12,23.12
kabupaten,18,1811,4,2023,6.6,0.15
kabupaten,18,1811,5,2023,2.83,0.03
kabupaten,18,1811,6,2023,8.63,8.75
kabupaten,18,1811,7,2023,11.87,14.49
kabupaten,18,1811,8,2023,18.26,2.36
kabupaten,18,1811,9,2023,14.3,1.05
kabupaten,18,1811,10,2023,7.89,2.76
kabupaten,18,1811,11,2023,3.85,0.32
kabupaten,18,1811,12,2023,1.56,2.33
kabupaten,18,1811,13,2023,5.3,0.02
kabupaten,18,1811,14,2023,0.8,2.41
kabupaten,18,1811,15,2023,2.94,2.07
kabupaten,18,1811,16,2023,4.18,0.48
kabupaten,18,1811,17,2023,15.58,0.52
kabupaten,18,1811,1,2024,-2.08,36.11
kabupaten,18,1811,2,2024,3.4,0.58
kabupaten,18,1811,3,2024,11.8,24.71
kabupaten,18,1811,4,2024,5.06,0.15
kabupaten,18,1811,5,2024,-1.83,0.03
kabupaten,18,1811,6,2024,4.98,8.78
kabupaten,18,1811,7,2024,8.46,15.03
kabupaten,18,1811,8,2024,10.57,2.49
kabupaten,18,1811,9,2024,5.46,1.06
kabupaten,18,1811,10,2024,8.59,2.87
kabupaten,18,1811,11,2024,4.67,0.32
kabupaten,18,1811,12,2024,6.35,2.36
kabupaten,18,1811,13,2024,10.07,0.02
kabupaten,18,1811,14,2024,6.18,2.45
kabupaten,18,1811,15,2024,1.51,2.01
kabupaten,18,1811,16,2024,6.05,0.49
kabupaten,18,1811,17,2024,8.96,0.54
kabupaten,18,1811,1,2025,4.03,35.68
kabupaten,18,1811,2,2025,-1.34,0.54
kabupaten,18,1811,3,2025,7.47,25.23
kabupaten,18,1811,4,2025,6.39,0.15
kabupaten,18,1811,5,2025,-3.27,0.02
kabupaten,18,1811,6,2025,5.45,8.79
kabupaten,18,1811,7,2025,5.94,15.12
kabupaten,18,1811,8,2025,6.15,2.52
kabupaten,18,1811,9,2025,7.06,1.08
kabupaten,18,1811,10,2025,5.51,2.88
kabupaten,18,1811,11,2025,5.31,0.32
kabupaten,18,1811,12,2025,3.72,2.33
kabupaten,18,1811,13,2025,5.88,0.02
kabupaten,18,1811,14,2025,2.15,2.37
kabupaten,18,1811,15,2025,1.51,1.93
kabupaten,18,1811,16,2025,1.36,0.47
kabupaten,18,1811,17,2025,5.05,0.54
kabupaten,18,1809,1,2021,0,40.5
kabupaten,18,1809,2,2021,0,1.15
kabupaten,18,1809,3,2021,0,14.11
kabupaten,18,1809,4,2021,0,0.06
kabupaten,18,1809,5,2021,0,0.07
kabupaten,18,1809,6,2021,0,10.64
kabupaten,18,1809,7,2021,0,14.7
kabupaten,18,1809,8,2021,0,2.7
kabupaten,18,1809,9,2021,0,1.2
kabupaten,18,1809,10,2021,0,3.96
kabupaten,18,1809,11,2021,0,0.43
kabupaten,18,1809,12,2021,0,2.17
kabupaten,18,1809,13,2021,0,0.06
kabupaten,18,1809,14,2021,0,3.41
kabupaten,18,1809,15,2021,0,3.41
kabupaten,18,1809,16,2021,0,0.71
kabupaten,18,1809,17,2021,0,0.71
kabupaten,18,1809,1,2022,1.63,39.38
kabupaten,18,1809,2,2022,-2.84,1.07
kabupaten,18,1809,3,2022,2.3,13.81
kabupaten,18,1809,4,2022,6.18,0.07
