Tahun,Provinsi,Nilai Investasi
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2025,Sumatera Utara,0
2026,Sumatera Utara,100000000
2026,Sumatera Utara,200000000
2026,Sumatera Utara,170000000
2026,Sumatera Utara,170000000
2026,Sumatera Utara,160000000
2026,Sumatera Utara,50000000
2026,Sumatera Utara,50000000
2026,Sumatera Utara,50000000
2026,Sumatera Utara,50000000
2026,Sumatera Utara,1000000
2026,Sumatera Utara,50000000
2026,Sumatera Utara,50000000
2026,Sumatera Utara,50000000
2026,Sumatera Utara,50000000
2026,Sumatera Utara,50000000
2026,Sumatera Utara,100000000
2026,Sumatera Utara,100000000
2026,Sumatera Utara,100000000
2026,Sumatera Utara,100000000
2026,Sumatera Utara,100000000
2026,Sumatera Utara,100000000
2026,Sumatera Utara,100000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,540816325
2026,Sumatera Utara,93686527
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,961990
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,26240910
2026,Sumatera Utara,0
2026,Sumatera Utara,18374391
2026,Sumatera Utara,13379000
2026,Sumatera Utara,139646695
2026,Sumatera Utara,0
2026,Sumatera Utara,3570030
2026,Sumatera Utara,23629572
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,13366836
2026,Sumatera Utara,10000000
2026,Sumatera Utara,0
2026,Sumatera Utara,4000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,15000000
2026,Sumatera Utara,0
2026,Sumatera Utara,3808363
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,27432500
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,190170000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,100000000
2026,Sumatera Utara,0
2026,Sumatera Utara,100000000
2026,Sumatera Utara,18847336
2026,Sumatera Utara,0
2026,Sumatera Utara,10000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,2999000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,2300000000
2026,Sumatera Utara,20315454
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,25000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,131857141
2026,Sumatera Utara,500000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,8676623660
2026,Sumatera Utara,5121739000
2026,Sumatera Utara,1330000
2026,Sumatera Utara,5222000
2026,Sumatera Utara,1700000000
2026,Sumatera Utara,0
2026,Sumatera Utara,2368571
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,7210000
2026,Sumatera Utara,0
2026,Sumatera Utara,20000000
2026,Sumatera Utara,900000000
2026,Sumatera Utara,1500000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,12032499
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,68830719
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,5000000
2026,Sumatera Utara,21375000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,7827000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,36019650
2026,Sumatera Utara,50000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,20000000
2026,Sumatera Utara,63062039
2026,Sumatera Utara,10000000
2026,Sumatera Utara,20000000
2026,Sumatera Utara,0
2026,Sumatera Utara,965000
2026,Sumatera Utara,1460000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,20000000
2026,Sumatera Utara,0
2026,Sumatera Utara,58832777
2026,Sumatera Utara,0
2026,Sumatera Utara,15252499
2026,Sumatera Utara,20000000
2026,Sumatera Utara,2199363
2026,Sumatera Utara,0
2026,Sumatera Utara,20000000
2026,Sumatera Utara,0
2026,Sumatera Utara,8336070
2026,Sumatera Utara,4669655988
2026,Sumatera Utara,320000000
2026,Sumatera Utara,10000000
2026,Sumatera Utara,2833336
2026,Sumatera Utara,20000000
2026,Sumatera Utara,0
2026,Sumatera Utara,183311875
2026,Sumatera Utara,1631851484
2026,Sumatera Utara,0
2026,Sumatera Utara,20000000
2026,Sumatera Utara,27353500
2026,Sumatera Utara,500000000
2026,Sumatera Utara,50000000
2026,Sumatera Utara,18142499
2026,Sumatera Utara,20000000
2026,Sumatera Utara,1000000000
2026,Sumatera Utara,2933000
2026,Sumatera Utara,9230336
2026,Sumatera Utara,0
2026,Sumatera Utara,80000000
2026,Sumatera Utara,120000000
2026,Sumatera Utara,0
2026,Sumatera Utara,80000000
2026,Sumatera Utara,22900000
2026,Sumatera Utara,0
2026,Sumatera Utara,53256074
2026,Sumatera Utara,0
2026,Sumatera Utara,500000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,27939154
2026,Sumatera Utara,0
2026,Sumatera Utara,100000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,13047336
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,37037930
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,75000000
2026,Sumatera Utara,269291214
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,100000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,150000000
2026,Sumatera Utara,606214563
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,32181231
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,32181231
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,100000000
2026,Sumatera Utara,32181231
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,32181231
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,32181231
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,32181231
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,2552499
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,32181231
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,500000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,50000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,500000000
2026,Sumatera Utara,100000000
2026,Sumatera Utara,75000000
2026,Sumatera Utara,0
2026,Sumatera Utara,44047816
2026,Sumatera Utara,0
2026,Sumatera Utara,24501600
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,54600000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,78600000
2026,Sumatera Utara,4000000
2026,Sumatera Utara,500000000
2026,Sumatera Utara,0
2026,Sumatera Utara,23100000
2026,Sumatera Utara,0
2026,Sumatera Utara,4190000
2026,Sumatera Utara,0
2026,Sumatera Utara,10000000
2026,Sumatera Utara,0
2026,Sumatera Utara,50000000
2026,Sumatera Utara,21200000
2026,Sumatera Utara,10000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,500000000
2026,Sumatera Utara,45300000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,14508000
2026,Sumatera Utara,0
2026,Sumatera Utara,19800000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,25406000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,43502000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,33405000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,51000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,29800000
2026,Sumatera Utara,0
2026,Sumatera Utara,50000000
2026,Sumatera Utara,16508000
2026,Sumatera Utara,0
2026,Sumatera Utara,13204000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,384697670
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,8000000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,100000000
2026,Sumatera Utara,0
2026,Sumatera Utara,893112566
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,5000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,6674400
2026,Sumatera Utara,104026326
2026,Sumatera Utara,30000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,3327700
2026,Sumatera Utara,30000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,104026326
2026,Sumatera Utara,21000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,30000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,50000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,436845990
2026,Sumatera Utara,0
2026,Sumatera Utara,300000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,400000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,230000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,335000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,350000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,310000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,330000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,15000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,4810000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,5000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,166650000
2026,Sumatera Utara,0
2026,Sumatera Utara,7779497
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,20000000
2026,Sumatera Utara,25000000
2026,Sumatera Utara,2000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,165000000
2026,Sumatera Utara,0
2026,Sumatera Utara,170425000
2026,Sumatera Utara,0
2026,Sumatera Utara,9220000
2026,Sumatera Utara,450000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,2000000000
2026,Sumatera Utara,330000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,148319632
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,700000000
2026,Sumatera Utara,500000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,23500000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,25100000
2026,Sumatera Utara,0
2026,Sumatera Utara,14613425
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,3815960218
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,100000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,585000000
2026,Sumatera Utara,0
2026,Sumatera Utara,14054923551
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,323369074
2026,Sumatera Utara,0
2026,Sumatera Utara,2000000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,171646580
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,114431053
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,1989500
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,2913112
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,731062004
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,2892003
2026,Sumatera Utara,703291291
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,12516086
2026,Sumatera Utara,1037136
2026,Sumatera Utara,703291291
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,242294009
2026,Sumatera Utara,0
2026,Sumatera Utara,10000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,23500000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,53210000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,500000000
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,10000022
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,0
2026,Sumatera Utara,2559449
2026,Sumatera Utara,0
2026,Sumatera Utara,2648090968
