kab_id,sektor_id,tahun,nilai
12.08,16,2025,130000000000
12.08,17,2025,35000000000
12.09,1,2021,
12.09,2,2021,
12.09,3,2021,
12.09,4,2021,
12.09,5,2021,
12.09,6,2021,
12.09,7,2021,
12.09,8,2021,
12.09,9,2021,
12.09,10,2021,
12.09,11,2021,
12.09,12,2021,
12.09,13,2021,
12.09,14,2021,
12.09,15,2021,
12.09,16,2021,
12.09,17,2021,
12.09,1,2022,12836600000000
12.09,2,2022,55940000000
12.09,3,2022,5617070000000
12.09,4,2022,27930000000
12.09,5,2022,15850000000
12.09,6,2022,1646330000000
12.09,7,2022,4840400000000
12.09,8,2022,947360000000
12.09,9,2022,221300000000
12.09,10,2022,165960000000
12.09,11,2022,380620000000
12.09,12,2022,447800000000
12.09,13,2022,10770000000
12.09,14,2022,784770000000
12.09,15,2022,236740000000
12.09,16,2022,163270000000
12.09,17,2022,152110000000
12.09,1,2023,13406090000000
12.09,2,2023,57850000000
12.09,3,2023,5815940000000
12.09,4,2023,28490000000
12.09,5,2023,15850000000
12.09,6,2023,1753200000000
12.09,7,2023,5130380000000
12.09,8,2023,1053350000000
12.09,9,2023,240190000000
12.09,10,2023,175740000000
12.09,11,2023,400740000000
12.09,12,2023,463900000000
12.09,13,2023,11310000000
12.09,14,2023,798680000000
12.09,15,2023,252400000000
12.09,16,2023,172130000000
12.09,17,2023,165080000000
12.09,1,2024,14147280000000
12.09,2,2024,58910000000
12.09,3,2024,6012890000000
12.09,4,2024,29390000000
12.09,5,2024,16110000000
12.09,6,2024,1774010000000
12.09,7,2024,5351570000000
12.09,8,2024,1135630000000
12.09,9,2024,259390000000
12.09,10,2024,184700000000
12.09,11,2024,414090000000
12.09,12,2024,480570000000
12.09,13,2024,11700000000
12.09,14,2024,838450000000
12.09,15,2024,268660000000
12.09,16,2024,182750000000
12.09,17,2024,175210000000
12.09,1,2025,14800300000000
12.09,2,2025,59960000000
12.09,3,2025,6256260000000
12.09,4,2025,29570000000
12.09,5,2025,16130000000
12.09,6,2025,1775900000000
12.09,7,2025,5670100000000
12.09,8,2025,1256150000000
12.09,9,2025,278550000000
12.09,10,2025,194270000000
12.09,11,2025,428450000000
12.09,12,2025,494800000000
12.09,13,2025,12380000000
12.09,14,2025,857790000000
12.09,15,2025,284670000000
12.09,16,2025,186420000000
12.09,17,2025,182210000000
12.10,1,2021,7441510000000
12.10,2,2021,178780000000
12.10,3,2021,7676760000000
12.10,4,2021,18860000000
12.10,5,2021,8090000000
12.10,6,2021,1841070000000
12.10,7,2021,3948190000000
12.10,8,2021,406280000000
12.10,9,2021,320160000000
12.10,10,2021,224920000000
12.10,11,2021,273910000000
12.10,12,2021,566580000000
12.10,13,2021,36140000000
12.10,14,2021,644360000000
12.10,15,2021,441950000000
12.10,16,2021,97420000000
12.10,17,2021,22570000000
12.10,1,2022,7985180000000
12.10,2,2022,189570000000
12.10,3,2022,7930490000000
12.10,4,2022,19960000000
12.10,5,2022,8550000000
12.10,6,2022,1852200000000
12.10,7,2022,4148530000000
12.10,8,2022,441470000000
12.10,9,2022,344450000000
12.10,10,2022,240390000000
12.10,11,2022,283910000000
12.10,12,2022,596120000000
12.10,13,2022,37940000000
12.10,14,2022,643800000000
12.10,15,2022,459220000000
12.10,16,2022,100050000000
12.10,17,2022,24160000000
12.10,1,2023,8360410000000
12.10,2,2023,195810000000
12.10,3,2023,8290210000000
12.10,4,2023,20680000000
12.10,5,2023,9120000000
12.10,6,2023,1967130000000
12.10,7,2023,4432820000000
12.10,8,2023,466650000000
12.10,9,2023,363310000000
12.10,10,2023,250170000000
12.10,11,2023,294960000000
12.10,12,2023,614490000000
12.10,13,2023,39400000000
12.10,14,2023,668860000000
12.10,15,2023,474920000000
12.10,16,2023,104900000000
12.10,17,2023,25450000000
12.10,1,2024,8717230000000
12.10,2,2024,203690000000
12.10,3,2024,8537730000000
12.10,4,2024,21620000000
12.10,5,2024,9420000000
12.10,6,2024,2087240000000
12.10,7,2024,4833310000000
12.10,8,2024,485530000000
12.10,9,2024,382980000000
12.10,10,2024,261490000000
12.10,11,2024,304510000000
12.10,12,2024,653590000000
12.10,13,2024,40840000000
12.10,14,2024,731910000000
12.10,15,2024,515220000000
12.10,16,2024,111430000000
12.10,17,2024,27130000000
12.10,1,2025,8926660000000
12.10,2,2025,211550000000
12.10,3,2025,8962450000000
12.10,4,2025,22680000000
12.10,5,2025,2800000000
12.10,6,2025,2086480000000
12.10,7,2025,5187210000000
12.10,8,2025,533010000000
12.10,9,2025,413870000000
12.10,10,2025,281590000000
12.10,11,2025,320650000000
12.10,12,2025,725640000000
12.10,13,2025,43300000000
12.10,14,2025,681200000000
12.10,15,2025,539190000000
12.10,16,2025,118250000000
12.10,17,2025,28750000000
12.11,1,2021,2999610000000
12.11,2,2021,4270000000
12.11,3,2021,21840000000
12.11,4,2021,6280000000
12.11,5,2021,5950000000
12.11,6,2021,838790000000
12.11,7,2021,1146870000000
12.11,8,2021,244550000000
12.11,9,2021,186660000000
12.11,10,2021,85770000000
12.11,11,2021,137700000000
12.11,12,2021,179880000000
12.11,13,2021,3970000000
12.11,14,2021,605340000000
12.11,15,2021,132520000000
12.11,16,2021,40380000000
12.11,17,2021,1300000000
12.11,1,2022,3135040000000
12.11,2,2022,4380000000
12.11,3,2022,22220000000
12.11,4,2022,6590000000
12.11,5,2022,6020000000
12.11,6,2022,846190000000
12.11,7,2022,1223310000000
12.11,8,2022,264180000000
12.11,9,2022,197530000000
12.11,10,2022,92290000000
12.11,11,2022,141540000000
12.11,12,2022,186010000000
12.11,13,2022,4020000000
12.11,14,2022,609390000000
12.11,15,2022,139320000000
12.11,16,2022,42120000000
12.11,17,2022,1310000000
12.11,1,2023,3282040000000
12.11,2,2023,4550000000
12.11,3,2023,23040000000
12.11,4,2023,6770000000
12.11,5,2023,6180000000
12.11,6,2023,888940000000
12.11,7,2023,1296190000000
12.11,8,2023,290350000000
12.11,9,2023,213610000000
12.11,10,2023,97830000000
12.11,11,2023,147670000000
12.11,12,2023,190800000000
12.11,13,2023,4210000000
12.11,14,2023,623550000000
12.11,15,2023,148330000000
12.11,16,2023,44820000000
12.11,17,2023,1390000000
12.11,1,2024,3422750000000
12.11,2,2024,4830000000
12.11,3,2024,24390000000
12.11,4,2024,7010000000
12.11,5,2024,6350000000
12.11,6,2024,938800000000
12.11,7,2024,1377110000000
12.11,8,2024,304750000000
12.11,9,2024,220370000000
12.11,10,2024,101190000000
12.11,11,2024,153230000000
12.11,12,2024,199110000000
12.11,13,2024,4400000000
12.11,14,2024,661940000000
12.11,15,2024,157170000000
12.11,16,2024,46470000000
12.11,17,2024,1450000000
12.11,1,2025,3550000000000
12.11,2,2025,5000000000
12.11,3,2025,26000000000
12.11,4,2025,7000000000
12.11,5,2025,7000000000
12.11,6,2025,939000000000
12.11,7,2025,1521000000000
12.11,8,2025,332000000000
12.11,9,2025,237000000000
12.11,10,2025,104000000000
12.11,11,2025,158000000000
12.11,12,2025,209000000000
12.11,13,2025,5000000000
12.11,14,2025,662000000000
12.11,15,2025,165000000000
12.11,16,2025,50000000000
12.11,17,2025,2000000000
12.12,1,2021,1833430000000
12.12,2,2021,16990000000
12.12,3,2021,595000000000
12.12,4,2021,5080000000
12.12,5,2021,2770000000
12.12,6,2021,762750000000
12.12,7,2021,953980000000
12.12,8,2021,165240000000
12.12,9,2021,164530000000
12.12,10,2021,90930000000
12.12,11,2021,99570000000
12.12,12,2021,165510000000
12.12,13,2021,46740000000
12.12,14,2021,523500000000
12.12,15,2021,167500000000
12.12,16,2021,46910000000
12.12,17,2021,8660000000
12.12,1,2022,1892500000000
12.12,2,2022,17820000000
12.12,3,2022,628580000000
12.12,4,2022,5350000000
12.12,5,2022,2920000000
12.12,6,2022,808570000000
12.12,7,2022,1012050000000
12.12,8,2022,174490000000
12.12,9,2022,170560000000
12.12,10,2022,96650000000
12.12,11,2022,103040000000
12.12,12,2022,170620000000
12.12,13,2022,48720000000
12.12,14,2022,525980000000
12.12,15,2022,173630000000
12.12,16,2022,47850000000
12.12,17,2022,9050000000
12.12,1,2023,1932910000000
12.12,2,2023,19060000000
12.12,3,2023,660430000000
12.12,4,2023,5800000000
12.12,5,2023,3170000000
12.12,6,2023,880180000000
12.12,7,2023,1093130000000
12.12,8,2023,189780000000
12.12,9,2023,183630000000
12.12,10,2023,104550000000
12.12,11,2023,108720000000
12.12,12,2023,179270000000
12.12,13,2023,51580000000
