tingkat_wilayah,provinsi_id,kabupaten_id,sektor_id,tahun_awal,tahun_akhir,n_nij,c_cij,s_sij,d_dij,keunggulan_kompetitif,spesialisasi
kabupaten,17,1709,15,2021,2022,2668887482.06,368560809.5,-307448291.55,2730000000,0,1
kabupaten,17,1709,16,2021,2022,726154595.07,-156507363.32,210352768.25,780000000,1,0
kabupaten,17,1709,17,2021,2022,351657062.06,311806716.42,56536221.52,720000000,1,1
kabupaten,17,1709,1,2022,2023,38772755471.89,-19999684270.59,-3023071201.29,15750000000,0,0
kabupaten,17,1709,2,2022,2023,18016337515.42,15216574508.15,-512912023.57,32720000000,0,1
kabupaten,17,1709,3,2022,2023,18733602630.1,-10660841230.94,-1642761399.16,6430000000,0,0
kabupaten,17,1709,4,2022,2023,67256906.9,-4772586.34,-2484320.56,60000000,0,0
kabupaten,17,1709,5,2022,2023,149412495.7,10906296.25,-318791.95,160000000,0,1
kabupaten,17,1709,6,2022,2023,5803675117.79,1062150546.89,534174335.32,7400000000,1,1
kabupaten,17,1709,7,2022,2023,10802395735.96,-3061133624.19,88737888.23,7830000000,1,0
kabupaten,17,1709,8,2022,2023,1654605044.95,1153313677.66,-267918722.61,2540000000,0,1
kabupaten,17,1709,9,2022,2023,2725607435.76,3601979710.45,-317587146.22,6010000000,0,1
kabupaten,17,1709,10,2022,2023,990975185.14,1246513496.09,-347488681.23,1890000000,0,1
kabupaten,17,1709,11,2022,2023,3256000511.66,-7151847658.66,-224152853,-4120000000,0,0
kabupaten,17,1709,12,2022,2023,5356714660.57,1268385708.13,64899631.3,6690000000,1,1
kabupaten,17,1709,13,2022,2023,119615131.88,100786771.5,-401903.38,220000000,0,1
kabupaten,17,1709,14,2022,2023,19119265653.18,8545933428.97,-545199082.14,27120000000,0,1
kabupaten,17,1709,15,2022,2023,2752425063.2,404508231.01,3066705.8,3160000000,1,1
kabupaten,17,1709,16,2022,2023,750467891.5,767136167.85,-37604059.34,1480000000,0,1
kabupaten,17,1709,17,2022,2023,378000843.82,503894693.73,8104462.45,890000000,1,1
kabupaten,17,1709,1,2023,2024,42977923851,-19147018409.03,4279094558.02,28110000000,1,0
kabupaten,17,1709,2,2023,2024,21148515172.79,-8261011115.81,-5057504056.97,7830000000,0,0
kabupaten,17,1709,3,2023,2024,20710665398.18,-14074896741.23,-2925768656.95,3710000000,0,0
kabupaten,17,1709,4,2023,2024,76067121.86,-9829481.5,3762359.64,70000000,1,0
kabupaten,17,1709,5,2023,2024,170223376.36,53221979.32,6554644.32,230000000,1,1
kabupaten,17,1709,6,2023,2024,6667004936.7,1427321950.65,-904326887.35,7190000000,0,1
kabupaten,17,1709,7,2023,2024,12133633584.53,-3437627160.12,43993575.6,8740000000,1,0
kabupaten,17,1709,8,2023,2024,1920694826.97,-275835971.03,-14858855.94,1630000000,0,0
kabupaten,17,1709,9,2023,2024,3248622692.13,3331383685.49,-250006377.62,6330000000,0,1
kabupaten,17,1709,10,2023,2024,1167444790.99,1155948005.79,-273392796.78,2050000000,0,1
kabupaten,17,1709,11,2023,2024,3356693664.04,597115292.49,26191043.48,3980000000,1,1
kabupaten,17,1709,12,2023,2024,6147058329.35,-490486598.78,123428269.44,5780000000,1,0
kabupaten,17,1709,13,2023,2024,140538645.88,108237947.25,-8776593.13,240000000,0,1
kabupaten,17,1709,14,2023,2024,22090541541.68,17964399839.05,2695058619.27,42750000000,1,1
kabupaten,17,1709,15,2023,2024,3145653783.27,1206928135.33,-372581918.6,3980000000,0,1
kabupaten,17,1709,16,2023,2024,886367499.24,847246597.43,-53614096.67,1680000000,0,1
kabupaten,17,1709,17,2023,2024,453155963.76,462223857.87,4620178.36,920000000,1,1
kabupaten,17,1709,1,2024,2025,45797095761.34,-6578898544.49,22991802783.16,62210000000,1,0
kabupaten,17,1709,2,2024,2025,22247839703.31,-41539073013.18,-23968766690.13,-43260000000,0,0
kabupaten,17,1709,3,2024,2025,21597371374.16,20785719703.91,1426908921.93,43810000000,1,1
kabupaten,17,1709,4,2024,2025,82028085.76,-21979761.01,-48324.74,60000000,0,0
kabupaten,17,1709,5,2024,2025,187081599.09,-185770784.87,18689185.78,20000000,1,0
kabupaten,17,1709,6,2024,2025,7240057884.86,-2483696908.44,1393639023.57,6150000000,1,0
kabupaten,17,1709,7,2024,2025,12968112691.94,-4177558330.42,1289445638.48,10080000000,1,0
kabupaten,17,1709,8,2024,2025,2064613339.72,-138628290.5,2874014950.78,4800000000,1,0
kabupaten,17,1709,9,2024,2025,3663441467.35,5193778038.42,832780494.23,9690000000,1,1
kabupaten,17,1709,10,2024,2025,1305733622.38,1058437777.82,305828599.8,2670000000,1,1
kabupaten,17,1709,11,2024,2025,3662482074.53,3551870052.85,1025647872.61,8240000000,1,1
kabupaten,17,1709,12,2024,2025,6634681018.06,809143377.11,776175604.83,8220000000,1,1
kabupaten,17,1709,13,2024,2025,156860725.39,96132354.85,7006919.76,260000000,1,1
kabupaten,17,1709,14,2024,2025,24897202964.3,-16130512180.36,1943309216.06,10710000000,1,0
kabupaten,17,1709,15,2024,2025,3444220208.93,1753884414.06,61895377.02,5260000000,1,1
kabupaten,17,1709,16,2024,2025,997288832.08,532605495.53,80105672.39,1610000000,1,1
kabupaten,17,1709,17,2024,2025,512795460.08,611760193.72,55444346.2,1180000000,1,1
kabupaten,17,1703,1,2021,2022,150289867851.64,6555588641.71,243614543506.65,400460000000,1,1
kabupaten,17,1703,2,2021,2022,72768878519.34,-120313868240.34,1753394989721,1705850000000,1,0
kabupaten,17,1703,3,2021,2022,32428728263.74,-9260435582.57,26971707318.83,50140000000,1,0
kabupaten,17,1703,4,2021,2022,365016582.8,313986051.75,190997365.45,870000000,1,1
kabupaten,17,1703,5,2021,2022,697711744.46,150381251.42,191907004.12,1040000000,1,1
kabupaten,17,1703,6,2021,2022,18659371903.46,-17575584012.55,29786212109.09,30870000000,1,0
kabupaten,17,1703,7,2021,2022,36285320234.82,-1654595882.5,70199275647.68,104830000000,1,0
kabupaten,17,1703,8,2021,2022,9814076316.63,20821784949.02,3824138734.35,34460000000,1,1
kabupaten,17,1703,9,2021,2022,2961504081.49,2805715540.67,1452780377.84,7220000000,1,1
kabupaten,17,1703,10,2021,2022,8217829064.32,7501715330.54,8100455605.13,23820000000,1,1
kabupaten,17,1703,11,2021,2022,16130112960.75,-32591312293.61,38641199332.86,22180000000,1,0
kabupaten,17,1703,12,2021,2022,10370435712.62,-1079832636.56,4109396923.94,13400000000,1,0
kabupaten,17,1703,13,2021,2022,458533227.98,748347730.02,273119041.99,1480000000,1,1
kabupaten,17,1703,14,2021,2022,35236382380.58,-33632964823.17,4866582442.59,6470000000,1,0
kabupaten,17,1703,15,2021,2022,22022092559.44,3041147412.59,20916760027.97,45980000000,1,1
kabupaten,17,1703,16,2021,2022,5771743912.03,-1243978110.95,4752234198.92,9280000000,1,0
kabupaten,17,1703,17,2021,2022,2210354254.07,1959873343.76,1489772402.17,5660000000,1,1
kabupaten,17,1703,1,2022,2023,165496687008.15,-85366166208.96,313429479200.81,393560000000,1,0
kabupaten,17,1703,2,2022,2023,144492099578.77,122037833560.65,-893029933139.43,-626500000000,0,1
kabupaten,17,1703,3,2022,2023,34166083026.18,-19443093451.76,21407010425.58,36130000000,1,0
kabupaten,17,1703,4,2022,2023,397581968.61,-28212630.63,120630662.02,490000000,1,0
kabupaten,17,1703,5,2022,2023,733440826.46,53537175.03,253021998.51,1040000000,1,1
kabupaten,17,1703,6,2022,2023,19745010293.28,3613602253.01,19011387453.71,42370000000,1,1
kabupaten,17,1703,7,2022,2023,40303488618.69,-11421018744.22,58827530125.53,87710000000,1,0
kabupaten,17,1703,8,2022,2023,11160815454.99,7779452357.74,29959732187.27,48900000000,1,1
kabupaten,17,1703,9,2022,2023,3232588297.23,4271971563.51,1305440139.25,8810000000,1,1
kabupaten,17,1703,10,2022,2023,9131189302.6,11485807991.7,6573002705.7,27190000000,1,1
kabupaten,17,1703,11,2022,2023,16876801187.83,-37070114279.36,8753313091.53,-11440000000,1,0
kabupaten,17,1703,12,2022,2023,10813889004.86,2560558687.96,7325552307.18,20700000000,1,1
kabupaten,17,1703,13,2022,2023,515920070.61,434710203.04,489369726.34,1440000000,1,1
kabupaten,17,1703,14,2022,2023,35080436418.66,15680260933.2,13649302648.15,64410000000,1,1
kabupaten,17,1703,15,2022,2023,23709762387.1,3484488703.83,21435748909.08,48630000000,1,1
kabupaten,17,1703,16,2022,2023,6096114959.79,6231512796.23,8462372243.97,20790000000,1,1
kabupaten,17,1703,17,2022,2023,2424228384.61,3231621937.85,2004149677.54,7660000000,1,1
kabupaten,17,1703,1,2023,2024,198582034270.37,-88469928865.3,564527894594.93,674640000000,1,0
kabupaten,17,1703,2,2023,2024,128382284919.53,-50148555306.54,-922403729612.98,-844170000000,0,0
kabupaten,17,1703,3,2023,2024,38903694592.35,-26438816605.47,23495122013.12,35960000000,1,0
kabupaten,17,1703,4,2023,2024,455938907.25,-58916953.17,92978045.92,490000000,1,0
kabupaten,17,1703,5,2023,2024,847406290.48,264949744.46,1127643965.06,2240000000,1,1
kabupaten,17,1703,6,2023,2024,23479694163.45,5026707373.45,4433598463.1,32940000000,1,1
kabupaten,17,1703,7,2023,2024,47983511528.54,-13594396214.41,29820884685.87,64210000000,1,0
kabupaten,17,1703,8,2023,2024,14429098133.83,-2072200246.98,17623102113.15,29980000000,1,0
kabupaten,17,1703,9,2023,2024,3930907669.3,4031050361.87,2448041968.83,10410000000,1,1
kabupaten,17,1703,10,2023,2024,11210623996.1,11100223798.14,3789152205.76,26100000000,1,1
kabupaten,17,1703,11,2023,2024,17858612152.33,3176831574.77,5894556272.9,26930000000,1,1
kabupaten,17,1703,12,2023,2024,12743098207.24,-1016798371.31,2903700164.07,14630000000,1,0
kabupaten,17,1703,13,2023,2024,628945227.09,484391605.52,426663167.39,1540000000,1,1
kabupaten,17,1703,14,2023,2024,41211682387.32,33514033100.97,14454284511.71,89180000000,1,1
kabupaten,17,1703,15,2023,2024,28090103866.44,10777644018.3,57392252115.25,96260000000,1,1
kabupaten,17,1703,16,2023,2024,7606712186.02,7270980741.93,6102307072.05,20980000000,1,1
kabupaten,17,1703,17,2023,2024,2996766306.94,3056733209.55,2616500483.51,8670000000,1,1
kabupaten,17,1703,1,2024,2025,237739938251.37,-34152098680.68,491232160429.31,694820000000,1,0
kabupaten,17,1703,2,2024,2025,92281116778.82,-172298618595.44,-218562498183.39,-298580000000,0,0
kabupaten,17,1703,3,2024,2025,41960004194.32,40383103612.38,33926892193.31,116270000000,1,1
kabupaten,17,1703,4,2024,2025,495046692.98,-132649785.77,-2396907.22,360000000,0,0
kabupaten,17,1703,5,2024,2025,983857332.66,-976963794.3,563106461.64,570000000,1,0
kabupaten,17,1703,6,2024,2025,25863311529.87,-8872391341.36,6629079811.49,23620000000,1,0
kabupaten,17,1703,7,2024,2025,52705683428.32,-16978651566.09,23762968137.77,59490000000,1,0
kabupaten,17,1703,8,2024,2025,16361005385.22,-1098558342.07,22557552956.85,37820000000,1,0
kabupaten,17,1703,9,2024,2025,4564791017.85,6471650099.99,3583558882.16,14620000000,1,1
kabupaten,17,1703,10,2024,2025,12846269804.32,10413285705.38,4040444490.29,27300000000,1,1
kabupaten,17,1703,11,2024,2025,19761573221.02,19164746391.28,13393680387.7,52320000000,1,1
kabupaten,17,1703,12,2024,2025,13880974956.23,1692877008.42,216148035.36,15790000000,1,1
kabupaten,17,1703,13,2024,2025,724341575.97,443913932.17,331744491.86,1500000000,1,1
kabupaten,17,1703,14,2024,2025,46899917803.16,-30385730335.52,30145812532.35,46660000000,1,0
kabupaten,17,1703,15,2024,2025,33668931479.68,17145075104.98,23495993415.34,74310000000,1,1
kabupaten,17,1703,16,2024,2025,8873424153.86,4738882374.35,5137693471.79,18750000000,1,1
kabupaten,17,1703,17,2024,2025,3515215277.3,4193618989.33,1601165733.37,9310000000,1,1
kabupaten,17,1704,1,2021,2022,49328091047.75,2151673150.11,-5359764197.86,46120000000,0,1
kabupaten,17,1704,2,2021,2022,4328915672.09,-7157298564.9,3458382892.8,630000000,1,0
kabupaten,17,1704,3,2021,2022,3749284852.88,-1070655949.82,641371096.94,3320000000,1,0
kabupaten,17,1704,4,2021,2022,79295219.88,68209484.68,2495295.45,150000000,1,1
kabupaten,17,1704,5,2021,2022,237454707.35,51179783.53,-48634490.88,240000000,0,1
kabupaten,17,1704,6,2021,2022,6296212839.15,-5930511395.98,634298556.83,1000000000,1,0
kabupaten,17,1704,7,2021,2022,9857171544.82,-449483023.59,3352311478.77,12760000000,1,0
kabupaten,17,1704,8,2021,2022,4766763190.54,10113281663.42,-6390044853.96,8490000000,0,1
kabupaten,17,1704,9,2021,2022,1291133036.69,1223213585.54,245653377.77,2760000000,1,1
kabupaten,17,1704,10,2021,2022,3439861114.45,3140106548.24,-349967662.69,6230000000,0,1
kabupaten,17,1704,11,2021,2022,1255794949.57,-2537366320.86,771571371.29,-510000000,1,0
kabupaten,17,1704,12,2021,2022,4328915672.09,-450752943.58,-138162728.52,3740000000,0,0
kabupaten,17,1704,13,2021,2022,49128560.14,80180113.93,10691325.93,140000000,1,1
kabupaten,17,1704,14,2021,2022,7973910072.74,-7611060468.22,-52849604.53,310000000,0,0
kabupaten,17,1704,15,2021,2022,2774470791.13,383141367.92,-1377612159.06,1780000000,0,1
kabupaten,17,1704,16,2021,2022,556790348.27,-120004459,183214110.73,620000000,1,0
kabupaten,17,1704,17,2021,2022,241333277.89,213985001.46,-95318279.35,360000000,0,1
kabupaten,17,1704,1,2022,2023,50687444231.38,-26145494917.07,6608050685.69,31150000000,1,0
kabupaten,17,1704,2,2022,2023,4302739334.8,3634087872.8,-5036827207.6,2900000000,0,1
kabupaten,17,1704,3,2022,2023,3844711285.31,-2187932422.86,-186778862.44,1470000000,0,0
kabupaten,17,1704,4,2022,2023,84709648.56,-6011042.29,-38698606.27,40000000,0,0
kabupaten,17,1704,5,2022,2023,244764059.9,17866439.72,-122630499.63,140000000,0,1
kabupaten,17,1704,6,2022,2023,6261703167.28,1145975835.76,-1707679003.04,5700000000,0,1
kabupaten,17,1704,7,2022,2023,10279664839.33,-2913004527.35,-4336660311.98,3030000000,0,0
kabupaten,17,1704,8,2022,2023,5069808614.7,3533821945.18,-833630559.88,7770000000,0,1
kabupaten,17,1704,9,2022,2023,1392813920.01,1840649322.6,-283463242.61,2950000000,0,1
kabupaten,17,1704,10,2022,2023,3662947366.04,4607495117.64,-420442483.68,7850000000,0,1
kabupaten,17,1704,11,2022,2023,1218712180.01,-2676917224.05,-41794955.96,-1500000000,0,0
kabupaten,17,1704,12,2022,2023,4435124765.46,1050167728.31,-705292493.76,4780000000,0,1
kabupaten,17,1704,13,2022,2023,54486608.12,45909988.44,-396596.56,100000000,0,1
kabupaten,17,1704,14,2022,2023,7889490584.79,3526446179.95,-205936764.74,11210000000,0,1
kabupaten,17,1704,15,2022,2023,2816276557.08,413892121.3,-20168678.39,3210000000,0,1
kabupaten,17,1704,16,2022,2023,576366151.5,589167539.01,-85533690.5,1080000000,0,1
kabupaten,17,1704,17,2022,2023,253703269.05,338199591.74,-81902860.79,510000000,0,1
kabupaten,17,1704,1,2023,2024,56674644024.98,-25249019851.06,2894375826.08,34320000000,1,0
kabupaten,17,1704,2,2023,2024,4822841055.5,-1883893183.22,411052127.72,3350000000,1,0
kabupaten,17,1704,3,2023,2024,4257439704.6,-2893341332.7,1115901628.1,2480000000,1,0
kabupaten,17,1704,4,2023,2024,94156254.5,-12166980.16,-1989274.34,80000000,0,0
kabupaten,17,1704,5,2023,2024,273192285.22,85416201.14,1391513.64,360000000,1,1
kabupaten,17,1704,6,2023,2024,7087229402.58,1517286726.45,95483870.97,8700000000,1,1
kabupaten,17,1704,7,2023,2024,11341422339.79,-3213182695.69,-928239644.1,7200000000,0,0
kabupaten,17,1704,8,2023,2024,5884533994.15,-845093205.61,1540559211.47,6580000000,1,0
kabupaten,17,1704,9,2023,2024,1654459900.46,1696608453.19,-21068353.65,3330000000,0,1
kabupaten,17,1704,10,2023,2024,4355306550.41,4312416279.05,-7722829.46,8660000000,0,1
kabupaten,17,1704,11,2023,2024,1258354278.09,223846039.59,-72200317.68,1410000000,0,1
kabupaten,17,1704,12,2023,2024,5054289188.48,-403292270.95,-100996917.52,4550000000,0,0
kabupaten,17,1704,13,2023,2024,64007700.1,49296490.83,-3304190.93,110000000,0,1
kabupaten,17,1704,14,2023,2024,9116459025.38,7413657774.72,-70116800.1,16460000000,0,1
kabupaten,17,1704,15,2023,2024,3217546489.9,1234512013.39,-192058503.29,4260000000,0,1
kabupaten,17,1704,16,2023,2024,678110561.95,648181331.99,3708106.06,1330000000,1,1
kabupaten,17,1704,17,2023,2024,300094072.22,306099115.71,-6193187.92,600000000,0,1
kabupaten,17,1704,1,2024,2025,60260422156.79,-8656601407.3,-1073820749.49,50530000000,0,0
kabupaten,17,1704,2,2024,2025,5148581546.3,-9612947037.46,8984365491.17,4520000000,1,0
kabupaten,17,1704,3,2024,2025,4522098037.54,4352152891.83,755749070.63,9630000000,1,1
kabupaten,17,1704,4,2024,2025,101215942.07,-27121225.58,5905283.51,80000000,1,0
kabupaten,17,1704,5,2024,2025,299810254.96,-297709591.15,-2100663.81,-0,0,0
kabupaten,17,1704,6,2024,2025,7747096988.04,-2657636326.19,-59460661.85,5030000000,0,0
kabupaten,17,1704,7,2024,2025,12074917980.37,-3889823862.29,-1265094118.08,6920000000,0,0
kabupaten,17,1704,8,2024,2025,6401548563.8,-429831444.42,5348282880.62,11320000000,1,0
kabupaten,17,1704,9,2024,2025,1870815990.92,2652315614.75,186868394.33,4710000000,1,1
kabupaten,17,1704,10,2024,2025,4919766359.71,3988000679.4,92232960.88,9000000000,1,1
kabupaten,17,1704,11,2024,2025,1369053548.23,1327706238.49,-126759786.71,2570000000,0,1
kabupaten,17,1704,12,2024,2025,5445513622.8,664116522.08,-209630144.89,5900000000,0,1
kabupaten,17,1704,13,2024,2025,71474764.78,43803427.74,-5278192.53,110000000,0,1
kabupaten,17,1704,14,2024,2025,10218013185.28,-6620092481.1,-737920704.19,2860000000,0,0
kabupaten,17,1704,15,2024,2025,3532004651.58,1798586481.99,-591133.57,5330000000,0,1
kabupaten,17,1704,16,2024,2025,765115770.65,408612681.75,-83728452.4,1090000000,0,1
kabupaten,17,1704,17,2024,2025,339145360.41,404597246.92,-63742607.33,680000000,0,1
kabupaten,17,1708,1,2021,2022,51608122959.63,2251127301.73,9839109738.64,63698360000,1,1
kabupaten,17,1708,2,2021,2022,2915301256.4,-4820071140.02,2308609883.63,403840000,1,0
kabupaten,17,1708,3,2021,2022,9172169445.06,-2619229579.64,2002370134.58,8555310000,1,0
kabupaten,17,1708,4,2021,2022,217934292.79,187466354.56,33989352.65,439390000,1,1
kabupaten,17,1708,5,2021,2022,211846229.9,45660262.15,39983507.95,297490000,1,1
kabupaten,17,1708,6,2021,2022,6681176479.28,-6293115283.93,1605268804.65,1993330000,1,0
kabupaten,17,1708,7,2021,2022,12632973978.51,-576058488.48,2223094509.97,14280010000,1,0
kabupaten,17,1708,8,2021,2022,3617070847.54,7674066198.7,-4899647046.24,6391490000,0,1
kabupaten,17,1708,9,2021,2022,2441068867.73,2312657578.57,351823553.7,5105550000,1,1
kabupaten,17,1708,10,2021,2022,2855573424.88,2606734548.9,321392026.22,5783700000,1,1
kabupaten,17,1708,11,2021,2022,1562714855.25,-3157505963.98,1057001108.73,-537790000,1,0
kabupaten,17,1708,12,2021,2022,4203756786.56,-437720641.65,88953855.08,3854990000,1,0
kabupaten,17,1708,13,2021,2022,168337718.47,274735050.38,-14522768.85,428550000,0,1
kabupaten,17,1708,14,2021,2022,17403938953.8,-16611979637.85,-863379315.95,-71420000,0,0
kabupaten,17,1708,15,2021,2022,6382295557.47,881365000.56,130249441.97,7393910000,1,1
kabupaten,17,1708,16,2021,2022,1868210032.68,-402653413.38,77873380.7,1543430000,1,0
kabupaten,17,1708,17,2021,2022,790183330.36,700638480.46,167808189.18,1658630000,1,1
kabupaten,17,1708,1,2022,2023,53687834017.03,-27693149904.99,4388925887.97,30383610000,1,0
kabupaten,17,1708,2,2022,2023,2896803081.44,2446635998.38,-1980929079.82,3362510000,0,1
kabupaten,17,1708,3,2022,2023,9424064611.8,-5363007775.93,2643323164.14,6704380000,1,0
kabupaten,17,1708,4,2022,2023,233970177.7,-16602649.83,76532472.13,293900000,1,0
kabupaten,17,1708,5,2022,2023,221916292.68,16198677.49,-12514970.17,225600000,0,1
kabupaten,17,1708,6,2022,2023,6684237874.02,1223305365.88,265966760.09,8173510000,1,1
kabupaten,17,1708,7,2022,2023,13086189570.59,-3708304702.61,167355132.01,9545240000,1,0
kabupaten,17,1708,8,2022,2023,3844861974.83,2679994188.23,69403836.94,6594260000,1,1
kabupaten,17,1708,9,2022,2023,2628516982.54,3473671488.95,49661528.51,6151850000,1,1
kabupaten,17,1708,10,2022,2023,3066814494.74,3857640145.82,-24094640.56,6900360000,0,1
kabupaten,17,1708,11,2022,2023,1520691860.88,-3340219537.99,331267677.12,-1488260000,1,0
kabupaten,17,1708,12,2022,2023,4316392912.57,1022053894.58,-54706807.15,5283740000,0,1
kabupaten,17,1708,13,2022,2023,184519324.07,155474534.52,10446141.41,350440000,1,1
kabupaten,17,1708,14,2022,2023,17187842247.04,7682625384.01,160722368.95,25031190000,1,1
kabupaten,17,1708,15,2022,2023,6618905876.83,972742888.9,29511234.27,7621160000,1,1
kabupaten,17,1708,16,2022,2023,1911039880.91,1953485055.73,-129804936.64,3734720000,0,1
kabupaten,17,1708,17,2022,2023,851114021.58,1134579052.53,15996925.89,2001690000,1,1
kabupaten,17,1708,1,2023,2024,59908368692.99,-26689670776,-1027497916.99,32191200000,0,0
kabupaten,17,1708,2,2023,2024,3312363229.65,-1293871897.68,1122668668.03,3141160000,1,0
kabupaten,17,1708,3,2023,2024,10579573472.27,-7189841626.31,2670758154.04,6060490000,1,0
kabupaten,17,1708,4,2023,2024,268569352.27,-34704842.46,1005490.2,234870000,1,0
kabupaten,17,1708,5,2023,2024,252267333.17,78873813.2,-10701146.37,320440000,0,1
kabupaten,17,1708,6,2023,2024,7662357140.95,1640414345.7,-934271486.66,8368500000,0,1
