tingkat_wilayah,provinsi_id,kabupaten_id,sektor_id,tahun,nilai_lq,kategori,persen_daerah,persen_acuan
kabupaten,13,1373,8,2025,0.839,"Non Basis",8.65,10.31
kabupaten,13,1373,9,2025,1.7064,Basis,1.98,1.16
kabupaten,13,1373,10,2025,1.1526,Basis,10.63,9.22
kabupaten,13,1373,11,2025,1.1279,Basis,3.52,3.12
kabupaten,13,1373,12,2025,0.8816,"Non Basis",1.87,2.12
kabupaten,13,1373,13,2025,0.296,"Non Basis",0.14,0.46
kabupaten,13,1373,14,2025,2.0084,Basis,11.13,5.54
kabupaten,13,1373,15,2025,0.7376,"Non Basis",3.04,4.12
kabupaten,13,1373,16,2025,0.7065,"Non Basis",1.26,1.78
kabupaten,13,1373,17,2025,2.6259,Basis,5.35,2.04
kabupaten,13,1374,1,2021,0.2225,"Non Basis",4.94,22.18
kabupaten,13,1374,2,2021,0.0588,"Non Basis",0.23,3.95
kabupaten,13,1374,3,2021,0.9655,"Non Basis",9.17,9.5
kabupaten,13,1374,4,2021,0.5878,"Non Basis",0.06,0.1
kabupaten,13,1374,5,2021,2.5694,Basis,0.26,0.1
kabupaten,13,1374,6,2021,0.9791,"Non Basis",9.06,9.26
kabupaten,13,1374,7,2021,1.1083,Basis,18.34,16.55
kabupaten,13,1374,8,2021,1.2423,Basis,12.78,10.28
kabupaten,13,1374,9,2021,2.1337,Basis,2.15,1.01
kabupaten,13,1374,10,2021,1.4391,Basis,12.22,8.49
kabupaten,13,1374,11,2021,1.3481,Basis,4.04,3
kabupaten,13,1374,12,2021,1.7354,Basis,3.44,1.98
kabupaten,13,1374,13,2021,0.1776,"Non Basis",0.08,0.43
kabupaten,13,1374,14,2021,1.5553,Basis,8.75,5.62
kabupaten,13,1374,15,2021,2.1164,Basis,8.91,4.21
kabupaten,13,1374,16,2021,0.9306,"Non Basis",1.52,1.64
kabupaten,13,1374,17,2021,2.379,Basis,4.06,1.71
kabupaten,13,1374,1,2022,0.2265,"Non Basis",4.99,22.01
kabupaten,13,1374,2,2022,0.0589,"Non Basis",0.23,3.85
kabupaten,13,1374,3,2022,0.9714,"Non Basis",9,9.26
kabupaten,13,1374,4,2022,0.5877,"Non Basis",0.06,0.1
kabupaten,13,1374,5,2022,2.5763,Basis,0.26,0.1
kabupaten,13,1374,6,2022,0.9782,"Non Basis",8.9,9.09
kabupaten,13,1374,7,2022,1.1047,Basis,18.5,16.74
kabupaten,13,1374,8,2022,1.2121,Basis,12.63,10.42
kabupaten,13,1374,9,2022,2.0351,Basis,2.27,1.12
kabupaten,13,1374,10,2022,1.4321,Basis,12.47,8.71
kabupaten,13,1374,11,2022,1.3476,Basis,4.05,3
kabupaten,13,1374,12,2022,1.7291,Basis,3.48,2.01
kabupaten,13,1374,13,2022,0.1763,"Non Basis",0.08,0.44
kabupaten,13,1374,14,2022,1.5249,Basis,8.29,5.44
kabupaten,13,1374,15,2022,2.1174,Basis,8.98,4.24
kabupaten,13,1374,16,2022,0.9295,"Non Basis",1.52,1.64
kabupaten,13,1374,17,2022,2.3601,Basis,4.31,1.83
kabupaten,13,1374,1,2023,0.2224,"Non Basis",4.84,21.78
kabupaten,13,1374,2,2023,0.0586,"Non Basis",0.23,3.86
kabupaten,13,1374,3,2023,0.9854,"Non Basis",8.99,9.13
kabupaten,13,1374,4,2023,0.5842,"Non Basis",0.06,0.1
kabupaten,13,1374,5,2023,2.5722,Basis,0.25,0.1
kabupaten,13,1374,6,2023,0.9814,"Non Basis",9.03,9.2
kabupaten,13,1374,7,2023,1.099,Basis,18.4,16.74
kabupaten,13,1374,8,2023,1.2078,Basis,12.72,10.53
kabupaten,13,1374,9,2023,2.0086,Basis,2.31,1.15
kabupaten,13,1374,10,2023,1.4274,Basis,12.79,8.96
kabupaten,13,1374,11,2023,1.3551,Basis,4,2.95
kabupaten,13,1374,12,2023,1.7228,Basis,3.52,2.04
kabupaten,13,1374,13,2023,0.1754,"Non Basis",0.08,0.45
kabupaten,13,1374,14,2023,1.5149,Basis,8.06,5.32
kabupaten,13,1374,15,2023,2.1106,Basis,8.71,4.13
kabupaten,13,1374,16,2023,0.9287,"Non Basis",1.56,1.68
kabupaten,13,1374,17,2023,2.3566,Basis,4.45,1.89
kabupaten,13,1374,1,2024,0.2179,"Non Basis",4.64,21.3
kabupaten,13,1374,2,2024,0.0578,"Non Basis",0.22,3.84
kabupaten,13,1374,3,2024,0.9788,"Non Basis",8.78,8.97
kabupaten,13,1374,4,2024,0.579,"Non Basis",0.06,0.1
kabupaten,13,1374,5,2024,2.5883,Basis,0.25,0.1
kabupaten,13,1374,6,2024,0.9818,"Non Basis",9.05,9.22
kabupaten,13,1374,7,2024,1.0929,Basis,18.3,16.75
kabupaten,13,1374,8,2024,1.1834,Basis,12.61,10.66
kabupaten,13,1374,9,2024,2.0455,Basis,2.37,1.16
kabupaten,13,1374,10,2024,1.4277,Basis,12.92,9.05
kabupaten,13,1374,11,2024,1.3628,Basis,4.08,3
kabupaten,13,1374,12,2024,1.7193,Basis,3.56,2.07
kabupaten,13,1374,13,2024,0.1747,"Non Basis",0.08,0.45
kabupaten,13,1374,14,2024,1.4849,Basis,8.34,5.62
kabupaten,13,1374,15,2024,2.0965,Basis,8.56,4.08
kabupaten,13,1374,16,2024,0.9185,"Non Basis",1.56,1.7
kabupaten,13,1374,17,2024,2.3674,Basis,4.59,1.94
kabupaten,13,1374,1,2025,0.217,"Non Basis",4.66,21.46
kabupaten,13,1374,2,2025,0.0579,"Non Basis",0.22,3.75
kabupaten,13,1374,3,2025,0.9816,"Non Basis",8.98,9.15
kabupaten,13,1374,4,2025,0.5694,"Non Basis",0.05,0.1
kabupaten,13,1374,5,2025,2.5285,Basis,0.24,0.09
kabupaten,13,1374,6,2025,0.9871,"Non Basis",8.68,8.79
kabupaten,13,1374,7,2025,1.0962,Basis,18.42,16.8
kabupaten,13,1374,8,2025,1.1975,Basis,12.34,10.31
kabupaten,13,1374,9,2025,2.074,Basis,2.4,1.16
kabupaten,13,1374,10,2025,1.4215,Basis,13.11,9.22
kabupaten,13,1374,11,2025,1.3534,Basis,4.22,3.12
kabupaten,13,1374,12,2025,1.7133,Basis,3.63,2.12
kabupaten,13,1374,13,2025,0.1741,"Non Basis",0.08,0.46
kabupaten,13,1374,14,2025,1.4491,Basis,8.03,5.54
kabupaten,13,1374,15,2025,2.0698,Basis,8.53,4.12
kabupaten,13,1374,16,2025,0.8812,"Non Basis",1.57,1.78
kabupaten,13,1374,17,2025,2.3767,Basis,4.84,2.04
kabupaten,13,1375,1,2021,0.0519,"Non Basis",1.15,22.18
kabupaten,13,1375,2,2021,0.0005,"Non Basis",0,3.95
kabupaten,13,1375,3,2021,0.6121,"Non Basis",5.82,9.5
kabupaten,13,1375,4,2021,6.7046,Basis,0.67,0.1
kabupaten,13,1375,5,2021,1.41,Basis,0.14,0.1
kabupaten,13,1375,6,2021,0.6967,"Non Basis",6.45,9.26
kabupaten,13,1375,7,2021,2.0288,Basis,33.57,16.55
kabupaten,13,1375,8,2021,1.0669,Basis,10.97,10.28
kabupaten,13,1375,9,2021,3.6975,Basis,3.72,1.01
kabupaten,13,1375,10,2021,1.1206,Basis,9.52,8.49
kabupaten,13,1375,11,2021,1.8988,Basis,5.69,3
kabupaten,13,1375,12,2021,1.6342,Basis,3.24,1.98
kabupaten,13,1375,13,2021,1.4896,Basis,0.63,0.43
kabupaten,13,1375,14,2021,0.9591,"Non Basis",5.39,5.62
kabupaten,13,1375,15,2021,1.3368,Basis,5.63,4.21
kabupaten,13,1375,16,2021,2.3689,Basis,3.88,1.64
kabupaten,13,1375,17,2021,2.0664,Basis,3.52,1.71
kabupaten,13,1375,1,2022,0.0513,"Non Basis",1.13,22.01
kabupaten,13,1375,2,2022,0.0005,"Non Basis",0,3.85
kabupaten,13,1375,3,2022,0.6197,"Non Basis",5.74,9.26
kabupaten,13,1375,4,2022,6.7121,Basis,0.67,0.1
kabupaten,13,1375,5,2022,1.3513,Basis,0.14,0.1
kabupaten,13,1375,6,2022,0.6907,"Non Basis",6.28,9.09
kabupaten,13,1375,7,2022,2.0098,Basis,33.65,16.74
kabupaten,13,1375,8,2022,1.0363,Basis,10.8,10.42
kabupaten,13,1375,9,2022,3.6205,Basis,4.04,1.12
kabupaten,13,1375,10,2022,1.1107,Basis,9.67,8.71
kabupaten,13,1375,11,2022,1.885,Basis,5.66,3
kabupaten,13,1375,12,2022,1.6162,Basis,3.25,2.01
kabupaten,13,1375,13,2022,1.48,Basis,0.65,0.44
kabupaten,13,1375,14,2022,0.9419,"Non Basis",5.12,5.44
kabupaten,13,1375,15,2022,1.3108,Basis,5.56,4.24
kabupaten,13,1375,16,2022,2.3519,Basis,3.86,1.64
kabupaten,13,1375,17,2022,2.0732,Basis,3.79,1.83
kabupaten,13,1375,1,2023,0.0497,"Non Basis",1.08,21.78
kabupaten,13,1375,2,2023,0.0005,"Non Basis",0,3.86
kabupaten,13,1375,3,2023,0.6381,"Non Basis",5.82,9.13
kabupaten,13,1375,4,2023,6.6685,Basis,0.66,0.1
kabupaten,13,1375,5,2023,1.3527,Basis,0.13,0.1
kabupaten,13,1375,6,2023,0.6901,"Non Basis",6.35,9.2
kabupaten,13,1375,7,2023,2.0017,Basis,33.51,16.74
kabupaten,13,1375,8,2023,1.0343,Basis,10.9,10.53
kabupaten,13,1375,9,2023,3.5293,Basis,4.05,1.15
kabupaten,13,1375,10,2023,1.0993,Basis,9.85,8.96
kabupaten,13,1375,11,2023,1.8782,Basis,5.54,2.95
kabupaten,13,1375,12,2023,1.6051,Basis,3.28,2.04
kabupaten,13,1375,13,2023,1.4765,Basis,0.66,0.45
kabupaten,13,1375,14,2023,0.9318,"Non Basis",4.96,5.32
kabupaten,13,1375,15,2023,1.3046,Basis,5.39,4.13
kabupaten,13,1375,16,2023,2.3381,Basis,3.93,1.68
kabupaten,13,1375,17,2023,2.059,Basis,3.89,1.89
kabupaten,13,1375,1,2024,0.049,"Non Basis",1.04,21.3
kabupaten,13,1375,2,2024,0.0004,"Non Basis",0,3.84
kabupaten,13,1375,3,2024,0.6395,"Non Basis",5.74,8.97
kabupaten,13,1375,4,2024,6.6689,Basis,0.66,0.1
kabupaten,13,1375,5,2024,1.3673,Basis,0.13,0.1
kabupaten,13,1375,6,2024,0.683,"Non Basis",6.3,9.22
kabupaten,13,1375,7,2024,1.9981,Basis,33.47,16.75
kabupaten,13,1375,8,2024,1.0271,Basis,10.94,10.66
kabupaten,13,1375,9,2024,3.415,Basis,3.96,1.16
kabupaten,13,1375,10,2024,1.0846,Basis,9.82,9.05
kabupaten,13,1375,11,2024,1.8845,Basis,5.65,3
kabupaten,13,1375,12,2024,1.5995,Basis,3.31,2.07
kabupaten,13,1375,13,2024,1.4777,Basis,0.66,0.45
kabupaten,13,1375,14,2024,0.9112,"Non Basis",5.12,5.62
kabupaten,13,1375,15,2024,1.2986,Basis,5.3,4.08
kabupaten,13,1375,16,2024,2.3321,Basis,3.97,1.7
kabupaten,13,1375,17,2024,2.0239,Basis,3.93,1.94
kabupaten,13,1375,1,2025,0.0474,"Non Basis",1.02,21.46
kabupaten,13,1375,2,2025,0.0004,"Non Basis",0,3.75
kabupaten,13,1375,3,2025,0.6331,"Non Basis",5.79,9.15
kabupaten,13,1375,4,2025,6.6325,Basis,0.64,0.1
kabupaten,13,1375,5,2025,1.3313,Basis,0.13,0.09
kabupaten,13,1375,6,2025,0.6827,"Non Basis",6,8.79
kabupaten,13,1375,7,2025,1.9912,Basis,33.46,16.8
kabupaten,13,1375,8,2025,1.0391,Basis,10.71,10.31
kabupaten,13,1375,9,2025,3.3811,Basis,3.91,1.16
kabupaten,13,1375,10,2025,1.0808,Basis,9.96,9.22
kabupaten,13,1375,11,2025,1.8559,Basis,5.79,3.12
kabupaten,13,1375,12,2025,1.5737,Basis,3.34,2.12
kabupaten,13,1375,13,2025,1.4521,Basis,0.66,0.46
kabupaten,13,1375,14,2025,0.9115,"Non Basis",5.05,5.54
kabupaten,13,1375,15,2025,1.2982,Basis,5.35,4.12
kabupaten,13,1375,16,2025,2.3075,Basis,4.1,1.78
kabupaten,13,1375,17,2025,2.0032,Basis,4.08,2.04
kabupaten,13,1376,1,2021,0.2742,"Non Basis",6.08,22.18
kabupaten,13,1376,2,2021,0.1264,"Non Basis",0.5,3.95
kabupaten,13,1376,3,2021,0.5567,"Non Basis",5.29,9.5
kabupaten,13,1376,4,2021,0.5806,"Non Basis",0.06,0.1
kabupaten,13,1376,5,2021,3.0911,Basis,0.31,0.1
kabupaten,13,1376,6,2021,1.3409,Basis,12.41,9.26
kabupaten,13,1376,7,2021,1.4417,Basis,23.86,16.55
kabupaten,13,1376,8,2021,1.2374,Basis,12.73,10.28
kabupaten,13,1376,9,2021,2.5652,Basis,2.58,1.01
kabupaten,13,1376,10,2021,1.3067,Basis,11.1,8.49
kabupaten,13,1376,11,2021,1.9949,Basis,5.98,3
kabupaten,13,1376,12,2021,1.3808,Basis,2.74,1.98
kabupaten,13,1376,13,2021,0.5903,"Non Basis",0.25,0.43
kabupaten,13,1376,14,2021,1.1782,Basis,6.63,5.62
kabupaten,13,1376,15,2021,1.0664,Basis,4.49,4.21
kabupaten,13,1376,16,2021,1.0853,Basis,1.78,1.64
kabupaten,13,1376,17,2021,1.8921,Basis,3.23,1.71
kabupaten,13,1376,1,2022,0.2711,"Non Basis",5.97,22.01
kabupaten,13,1376,2,2022,0.1295,"Non Basis",0.5,3.85
kabupaten,13,1376,3,2022,0.558,"Non Basis",5.17,9.26
kabupaten,13,1376,4,2022,0.5785,"Non Basis",0.06,0.1
kabupaten,13,1376,5,2022,3.1546,Basis,0.32,0.1
kabupaten,13,1376,6,2022,1.3501,Basis,12.28,9.09
kabupaten,13,1376,7,2022,1.439,Basis,24.09,16.74
kabupaten,13,1376,8,2022,1.2063,Basis,12.57,10.42
kabupaten,13,1376,9,2022,2.5465,Basis,2.84,1.12
kabupaten,13,1376,10,2022,1.3022,Basis,11.34,8.71
kabupaten,13,1376,11,2022,1.982,Basis,5.95,3
kabupaten,13,1376,12,2022,1.3703,Basis,2.75,2.01
kabupaten,13,1376,13,2022,0.586,"Non Basis",0.26,0.44
kabupaten,13,1376,14,2022,1.1538,Basis,6.27,5.44
kabupaten,13,1376,15,2022,1.0666,Basis,4.52,4.24
kabupaten,13,1376,16,2022,1.0824,Basis,1.77,1.64
kabupaten,13,1376,17,2022,1.8252,Basis,3.34,1.83
kabupaten,13,1376,1,2023,0.264,"Non Basis",5.75,21.78
kabupaten,13,1376,2,2023,0.1272,"Non Basis",0.49,3.86
kabupaten,13,1376,3,2023,0.5556,"Non Basis",5.07,9.13
kabupaten,13,1376,4,2023,0.5753,"Non Basis",0.06,0.1
kabupaten,13,1376,5,2023,3.1802,Basis,0.31,0.1
kabupaten,13,1376,6,2023,1.349,Basis,12.41,9.2
kabupaten,13,1376,7,2023,1.4387,Basis,24.09,16.74
kabupaten,13,1376,8,2023,1.2033,Basis,12.68,10.53
kabupaten,13,1376,9,2023,2.5271,Basis,2.9,1.15
kabupaten,13,1376,10,2023,1.2945,Basis,11.6,8.96
kabupaten,13,1376,11,2023,1.989,Basis,5.87,2.95
kabupaten,13,1376,12,2023,1.3645,Basis,2.79,2.04
kabupaten,13,1376,13,2023,0.5836,"Non Basis",0.26,0.45
kabupaten,13,1376,14,2023,1.1476,Basis,6.1,5.32
kabupaten,13,1376,15,2023,1.064,Basis,4.39,4.13
kabupaten,13,1376,16,2023,1.0771,Basis,1.81,1.68
kabupaten,13,1376,17,2023,1.8116,Basis,3.42,1.89
kabupaten,13,1376,1,2024,0.2582,"Non Basis",5.5,21.3
kabupaten,13,1376,2,2024,0.1245,"Non Basis",0.48,3.84
kabupaten,13,1376,3,2024,0.5569,"Non Basis",5,8.97
kabupaten,13,1376,4,2024,0.5754,"Non Basis",0.06,0.1
kabupaten,13,1376,5,2024,3.1263,Basis,0.31,0.1
kabupaten,13,1376,6,2024,1.3355,Basis,12.31,9.22
kabupaten,13,1376,7,2024,1.4376,Basis,24.08,16.75
kabupaten,13,1376,8,2024,1.1849,Basis,12.63,10.66
kabupaten,13,1376,9,2024,2.556,Basis,2.96,1.16
kabupaten,13,1376,10,2024,1.2844,Basis,11.63,9.05
kabupaten,13,1376,11,2024,2.0046,Basis,6.01,3
kabupaten,13,1376,12,2024,1.359,Basis,2.82,2.07
kabupaten,13,1376,13,2024,0.5829,"Non Basis",0.26,0.45
kabupaten,13,1376,14,2024,1.1258,Basis,6.32,5.62
kabupaten,13,1376,15,2024,1.061,Basis,4.33,4.08
kabupaten,13,1376,16,2024,1.0733,Basis,1.83,1.7
kabupaten,13,1376,17,2024,1.799,Basis,3.49,1.94
kabupaten,13,1376,1,2025,0.2511,"Non Basis",5.39,21.46
kabupaten,13,1376,2,2025,0.1235,"Non Basis",0.46,3.75
kabupaten,13,1376,3,2025,0.569,"Non Basis",5.2,9.15
kabupaten,13,1376,4,2025,0.5696,"Non Basis",0.05,0.1
kabupaten,13,1376,5,2025,3.1324,Basis,0.3,0.09
kabupaten,13,1376,6,2025,1.3562,Basis,11.93,8.79
kabupaten,13,1376,7,2025,1.4388,Basis,24.18,16.8
kabupaten,13,1376,8,2025,1.1863,Basis,12.23,10.31
kabupaten,13,1376,9,2025,2.5829,Basis,2.99,1.16
kabupaten,13,1376,10,2025,1.2833,Basis,11.83,9.22
kabupaten,13,1376,11,2025,1.9991,Basis,6.23,3.12
kabupaten,13,1376,12,2025,1.3571,Basis,2.88,2.12
kabupaten,13,1376,13,2025,0.5776,"Non Basis",0.26,0.46
kabupaten,13,1376,14,2025,1.1164,Basis,6.19,5.54
kabupaten,13,1376,15,2025,1.0541,Basis,4.35,4.12
kabupaten,13,1376,16,2025,1.0621,Basis,1.89,1.78
kabupaten,13,1376,17,2025,1.7891,Basis,3.64,2.04
kabupaten,13,1377,1,2021,0.7643,"Non Basis",16.95,22.18
kabupaten,13,1377,2,2021,0.4431,"Non Basis",1.75,3.95
kabupaten,13,1377,3,2021,0.806,"Non Basis",7.66,9.5
kabupaten,13,1377,4,2021,0.5537,"Non Basis",0.06,0.1
kabupaten,13,1377,5,2021,0.3618,"Non Basis",0.04,0.1
kabupaten,13,1377,6,2021,1.5972,Basis,14.79,9.26
kabupaten,13,1377,7,2021,0.9709,"Non Basis",16.06,16.55
kabupaten,13,1377,8,2021,0.9861,"Non Basis",10.14,10.28
kabupaten,13,1377,9,2021,1.7178,Basis,1.73,1.01
kabupaten,13,1377,10,2021,1.2751,Basis,10.83,8.49
kabupaten,13,1377,11,2021,0.9668,"Non Basis",2.9,3
kabupaten,13,1377,12,2021,1.4369,Basis,2.85,1.98
kabupaten,13,1377,13,2021,0.3318,"Non Basis",0.14,0.43
kabupaten,13,1377,14,2021,0.9963,"Non Basis",5.6,5.62
kabupaten,13,1377,15,2021,0.9966,"Non Basis",4.2,4.21
kabupaten,13,1377,16,2021,0.8242,"Non Basis",1.35,1.64
kabupaten,13,1377,17,2021,1.7377,Basis,2.96,1.71
kabupaten,13,1377,1,2022,0.7512,"Non Basis",16.53,22.01
kabupaten,13,1377,2,2022,0.4486,"Non Basis",1.73,3.85
kabupaten,13,1377,3,2022,0.8149,"Non Basis",7.55,9.26
kabupaten,13,1377,4,2022,0.5557,"Non Basis",0.06,0.1
kabupaten,13,1377,5,2022,0.3688,"Non Basis",0.04,0.1
kabupaten,13,1377,6,2022,1.6002,Basis,14.55,9.09
kabupaten,13,1377,7,2022,0.9673,"Non Basis",16.2,16.74
kabupaten,13,1377,8,2022,0.9828,"Non Basis",10.24,10.42
kabupaten,13,1377,9,2022,1.6402,Basis,1.83,1.12
kabupaten,13,1377,10,2022,1.2714,Basis,11.07,8.71
kabupaten,13,1377,11,2022,0.9698,"Non Basis",2.91,3
kabupaten,13,1377,12,2022,1.441,Basis,2.9,2.01
kabupaten,13,1377,13,2022,0.3305,"Non Basis",0.14,0.44
kabupaten,13,1377,14,2022,0.9825,"Non Basis",5.34,5.44
kabupaten,13,1377,15,2022,1.0241,Basis,4.34,4.24
kabupaten,13,1377,16,2022,0.8355,"Non Basis",1.37,1.64
kabupaten,13,1377,17,2022,1.7513,Basis,3.2,1.83
kabupaten,13,1377,1,2023,0.7598,"Non Basis",16.55,21.78
kabupaten,13,1377,2,2023,0.4389,"Non Basis",1.69,3.86
kabupaten,13,1377,3,2023,0.8155,"Non Basis",7.44,9.13
kabupaten,13,1377,4,2023,0.5614,"Non Basis",0.06,0.1
kabupaten,13,1377,5,2023,0.383,"Non Basis",0.04,0.1
kabupaten,13,1377,6,2023,1.5484,Basis,14.25,9.2
kabupaten,13,1377,7,2023,0.9729,"Non Basis",16.29,16.74
kabupaten,13,1377,8,2023,0.9739,"Non Basis",10.26,10.53
kabupaten,13,1377,9,2023,1.7603,Basis,2.02,1.15
kabupaten,13,1377,10,2023,1.2619,Basis,11.3,8.96
kabupaten,13,1377,11,2023,0.966,"Non Basis",2.85,2.95
kabupaten,13,1377,12,2023,1.4425,Basis,2.95,2.04
kabupaten,13,1377,13,2023,0.3281,"Non Basis",0.15,0.45
kabupaten,13,1377,14,2023,0.9746,"Non Basis",5.18,5.32
kabupaten,13,1377,15,2023,1.029,Basis,4.25,4.13
kabupaten,13,1377,16,2023,0.8381,"Non Basis",1.41,1.68
kabupaten,13,1377,17,2023,1.7579,Basis,3.32,1.89
kabupaten,13,1377,1,2024,0.7686,"Non Basis",16.37,21.3
kabupaten,13,1377,2,2024,0.4356,"Non Basis",1.67,3.84
kabupaten,13,1377,3,2024,0.8128,"Non Basis",7.29,8.97
kabupaten,13,1377,4,2024,0.5526,"Non Basis",0.05,0.1
kabupaten,13,1377,5,2024,0.3672,"Non Basis",0.04,0.1
kabupaten,13,1377,6,2024,1.5477,Basis,14.27,9.22
kabupaten,13,1377,7,2024,0.9631,"Non Basis",16.13,16.75
kabupaten,13,1377,8,2024,0.9569,"Non Basis",10.2,10.66
kabupaten,13,1377,9,2024,1.7694,Basis,2.05,1.16
kabupaten,13,1377,10,2024,1.2793,Basis,11.58,9.05
kabupaten,13,1377,11,2024,0.9687,"Non Basis",2.9,3
kabupaten,13,1377,12,2024,1.4263,Basis,2.96,2.07
kabupaten,13,1377,13,2024,0.324,"Non Basis",0.15,0.45
kabupaten,13,1377,14,2024,0.9499,"Non Basis",5.34,5.62
kabupaten,13,1377,15,2024,1.0256,Basis,4.19,4.08
kabupaten,13,1377,16,2024,0.8257,"Non Basis",1.4,1.7
kabupaten,13,1377,17,2024,1.7612,Basis,3.42,1.94
kabupaten,13,1377,1,2025,0.7481,"Non Basis",16.05,21.46
kabupaten,13,1377,2,2025,0.443,"Non Basis",1.66,3.75
kabupaten,13,1377,3,2025,0.8185,"Non Basis",7.49,9.15
kabupaten,13,1377,4,2025,0.5425,"Non Basis",0.05,0.1
kabupaten,13,1377,5,2025,0.3542,"Non Basis",0.03,0.09
kabupaten,13,1377,6,2025,1.5747,Basis,13.85,8.79
kabupaten,13,1377,7,2025,0.9816,"Non Basis",16.5,16.8
kabupaten,13,1377,8,2025,0.9848,"Non Basis",10.15,10.31
kabupaten,13,1377,9,2025,1.8573,Basis,2.15,1.16
kabupaten,13,1377,10,2025,1.2953,Basis,11.94,9.22
kabupaten,13,1377,11,2025,0.9386,"Non Basis",2.93,3.12
kabupaten,13,1377,12,2025,1.3824,Basis,2.93,2.12
kabupaten,13,1377,13,2025,0.3153,"Non Basis",0.14,0.46
kabupaten,13,1377,14,2025,0.9272,"Non Basis",5.14,5.54
kabupaten,13,1377,15,2025,0.9902,"Non Basis",4.08,4.12
kabupaten,13,1377,16,2025,0.7904,"Non Basis",1.41,1.78
kabupaten,13,1377,17,2025,1.7191,Basis,3.5,2.04
kabupaten,14,1401,1,2021,1.229,Basis,34.15,27.78
kabupaten,14,1401,2,2021,1.295,Basis,19.86,15.34
kabupaten,14,1401,3,2021,0.9712,"Non Basis",31.15,32.07
kabupaten,14,1401,4,2021,0.7582,"Non Basis",0.06,0.08
kabupaten,14,1401,5,2021,0.4255,"Non Basis",0.01,0.01
kabupaten,14,1401,6,2021,0.7877,"Non Basis",6.63,8.42
kabupaten,14,1401,7,2021,0.3435,"Non Basis",3.18,9.25
kabupaten,14,1401,8,2021,0.4715,"Non Basis",0.31,0.66
kabupaten,14,1401,9,2021,0.1885,"Non Basis",0.08,0.43
kabupaten,14,1401,10,2021,0.4388,"Non Basis",0.49,1.13
kabupaten,14,1401,11,2021,0.4945,"Non Basis",0.49,0.99
kabupaten,14,1401,12,2021,1.0639,Basis,1.02,0.96
kabupaten,14,1401,13,2021,0.6682,"Non Basis",0,0
kabupaten,14,1401,14,2021,0.9166,"Non Basis",1.52,1.65
kabupaten,14,1401,15,2021,1.0324,Basis,0.54,0.53
kabupaten,14,1401,16,2021,0.8868,"Non Basis",0.23,0.26
kabupaten,14,1401,17,2021,0.6395,"Non Basis",0.28,0.44
kabupaten,14,1401,1,2022,1.2489,Basis,34.13,27.32
kabupaten,14,1401,2,2022,1.3118,Basis,19.51,14.87
kabupaten,14,1401,3,2022,0.9655,"Non Basis",31.02,32.13
kabupaten,14,1401,4,2022,0.7283,"Non Basis",0.06,0.08
kabupaten,14,1401,5,2022,0.4384,"Non Basis",0.01,0.01
kabupaten,14,1401,6,2022,0.8137,"Non Basis",6.86,8.43
kabupaten,14,1401,7,2022,0.3488,"Non Basis",3.45,9.9
kabupaten,14,1401,8,2022,0.4737,"Non Basis",0.36,0.75
kabupaten,14,1401,9,2022,0.1862,"Non Basis",0.08,0.45
kabupaten,14,1401,10,2022,0.4372,"Non Basis",0.5,1.15
kabupaten,14,1401,11,2022,0.4877,"Non Basis",0.49,1
kabupaten,14,1401,12,2022,1.0652,Basis,1.03,0.96
kabupaten,14,1401,13,2022,0.668,"Non Basis",0,0
kabupaten,14,1401,14,2022,0.8593,"Non Basis",1.44,1.68
kabupaten,14,1401,15,2022,1.0301,Basis,0.54,0.52
kabupaten,14,1401,16,2022,0.8841,"Non Basis",0.23,0.26
kabupaten,14,1401,17,2022,0.6364,"Non Basis",0.3,0.47
kabupaten,14,1401,1,2023,1.277,Basis,34.56,27.07
kabupaten,14,1401,2,2023,1.3121,Basis,19.2,14.63
kabupaten,14,1401,3,2023,0.9581,"Non Basis",30.61,31.95
kabupaten,14,1401,4,2023,0.755,"Non Basis",0.06,0.08
kabupaten,14,1401,5,2023,0.4412,"Non Basis",0.01,0.01
kabupaten,14,1401,6,2023,0.8078,"Non Basis",7.14,8.84
kabupaten,14,1401,7,2023,0.3465,"Non Basis",3.49,10.08
kabupaten,14,1401,8,2023,0.4625,"Non Basis",0.36,0.78
kabupaten,14,1401,9,2023,0.1874,"Non Basis",0.08,0.45
kabupaten,14,1401,10,2023,0.4351,"Non Basis",0.52,1.19
kabupaten,14,1401,11,2023,0.4874,"Non Basis",0.49,1
kabupaten,14,1401,12,2023,1.065,Basis,1.02,0.96
kabupaten,14,1401,13,2023,0.6817,"Non Basis",0,0
kabupaten,14,1401,14,2023,0.8133,"Non Basis",1.38,1.7
kabupaten,14,1401,15,2023,1.0298,Basis,0.54,0.52
kabupaten,14,1401,16,2023,0.8837,"Non Basis",0.23,0.26
kabupaten,14,1401,17,2023,0.6434,"Non Basis",0.31,0.48
kabupaten,14,1401,1,2024,1.2896,Basis,34.47,26.73
kabupaten,14,1401,2,2024,1.3318,Basis,18.89,14.18
kabupaten,14,1401,3,2024,0.9541,"Non Basis",30.54,32.01
kabupaten,14,1401,4,2024,0.754,"Non Basis",0.06,0.08
kabupaten,14,1401,5,2024,0.4478,"Non Basis",0.01,0.01
kabupaten,14,1401,6,2024,0.8093,"Non Basis",7.36,9.09
kabupaten,14,1401,7,2024,0.3461,"Non Basis",3.57,10.33
