ID,Kode Kategori,Kode Kelompok,Uraian Kelompok,Kode Subkelompok,Uraian Subkelompok,HS Code,Uraian Barang
259,03,03.03,"Umn, beku, tidak termasuk potongan",0303.54,"Mnkarel (Scomber scombrus, Scomber",0303.55.00,Makarcl jack dan makarel kuda
260,03,03.03,"Umn, beku, tidak termasuk potongan",0303.54,"Mnkarel (Scomber scombrus, Scomber",0303.56.00,Cobia (Rachycentron canadum)
261,03,03.03,"Umn, beku, tidak termasuk potongan",0303.54,"Mnkarel (Scomber scombrus, Scomber",0303.57.00,Todak (Xiphias gladius)
262,03,03.03,"Umn, beku, tidak termasuk potongan",0303.59,Lain-lain,0303.59.10,Makarcl Indian {Rastrelliger
263,03,03.03,"Umn, beku, tidak termasuk potongan",0303.59,Lain-lain,0303.59.20,Bawal putih (Pampus spp.)
264,03,03.03,"Umn, beku, tidak termasuk potongan",0303.59,Lain-lain,0303.59.90,Lain-lain
265,03,03.03,"Umn, beku, tidak termasuk potongan",0303.91,sampai dengan 0303.99,0303.63.00,"Cod (Gadus morhua, Gadus ogac,"
266,03,03.03,"Umn, beku, tidak termasuk potongan",0303.91,sampai dengan 0303.99,0303.64.00,Haddock {Melanogrammus
267,03,03.03,"Umn, beku, tidak termasuk potongan",0303.91,sampai dengan 0303.99,0303.65.00,Coalftsh {Pollachius uirens)
268,03,03.03,"Umn, beku, tidak termasuk potongan",0303.91,sampai dengan 0303.99,0303.66.00,"Hake (Merluccius spp., Urophycis"
270,03,03.03,"Umn, beku, tidak termasuk potongan",0303.91,sampai dengan 0303.99,0303.68.00,Blue whitings (Micromesistius
271,03,03.03,"Umn, beku, tidak termasuk potongan",0303.91,sampai dengan 0303.99,0303.69.00,Lain-lain
272,03,03.03,"Umn, beku, tidak termasuk potongan",0303.91,srunpai dcngan 0303.99,0303.81.00,Dogfish clan hiu lainnya
273,03,03.03,"Umn, beku, tidak termasuk potongan",0303.91,srunpai dcngan 0303.99,0303.82.00,Pari clan skates (Rajidae)
274,03,03.03,"Umn, beku, tidak termasuk potongan",0303.91,srunpai dcngan 0303.99,0303.83.00,Toothfish (Dissostichus spp.)
275,03,03.03,"Umn, beku, tidak termasuk potongan",0303.91,srunpai dcngan 0303.99,0303.84.00,Scabass (Dicentrarchus spp.)
276,03,03.03,"Umn, beku, tidak termasuk potongan",,-,0303.89.11,J{erapu -•
277,03,03.03,"Umn, beku, tidak termasuk potongan",,-,0303.89.13,Bluntnosc li7.ardfish
278,03,03.03,"Umn, beku, tidak termasuk potongan",,-,0303.89.14,"Layur (Lepturacanthus savala),"
279,03,03.03,"Umn, beku, tidak termasuk potongan",,-,0303.89.15,Indian threadfins (Polynemus
280,03,03.03,"Umn, beku, tidak termasuk potongan",,-,0303.89.16,"Scad torpedo (Megalaspis cordyla),"
281,03,03.03,"Umn, beku, tidak termasuk potongan",,-,0303.89.17,Bawal hitam (Parastromatus niger)
282,03,03.03,"Umn, beku, tidak termasuk potongan",,-,0303.89.18,Kakap merah (Lutjanus
283,03,03.03,"Umn, beku, tidak termasuk potongan",,-,0303.89.19,Lain-lain
284,03,03.03,"Umn, beku, tidak termasuk potongan",,-,0303.89.22,Swamp barb (Puntius chola)
285,03,03.03,"Umn, beku, tidak termasuk potongan",,-,0303.89.23,Bandeng (Chanos c1mnos)
286,03,03.03,"Umn, beku, tidak termasuk potongan",,-,0303.89.24,Silver grunts (Pomadasys
287,03,03.03,"Umn, beku, tidak termasuk potongan",,-,0303.89.27,Hilsn shad (Tenualosa ilisha)
288,03,03.03,"Umn, beku, tidak termasuk potongan",,-,0303.89.28,Wallago (Wallago attu) dan giant
289,03,03.03,"Umn, beku, tidak termasuk potongan",,-,0303.89.29,Lain-lain
290,03,03.03,"Umn, beku, tidak termasuk potongan",,-,0303.91.00,"Hati, telur dan sperma"
291,03,03.03,"Umn, beku, tidak termasuk potongan",,-,0303.92.00,Sirip hiu
292,03,03.03,"Umn, beku, tidak termasuk potongan",,-,0303.99.00,Lain-lain
293,03,03.04,Fillet dan daging ikan lainnya,,,0304.31.00,Tilapia (Oreochromis spp.)
294,03,03.04,Fillet dan daging ikan lainnya,,,0304.32.00,"Catfish (Pangasius spp., Silurus spp.,"
295,03,03.04,Fillet dan daging ikan lainnya,,,0304.33.00,Nile Perch (Lat es 11iloticus)
296,03,03.04,Fillet dan daging ikan lainnya,,,0304.39.00,Lain-lain
297,03,03.04,Fillet dan daging ikan lainnya,,Fillet ikan segar atau dingin lainnya,0304.41.00,"Salmon Pasifik (Oncorhynchus 11erka,"
298,03,03.04,Fillet dan daging ikan lainnya,,Fillet ikan segar atau dingin lainnya,0304.42.00,"Trout (Salmo trutta, Oncorhynchus"
299,03,03.04,Fillet dan daging ikan lainnya,,Fillet ikan segar atau dingin lainnya,0304.43.00,"Ikan pipih (Pleuro11ectidae, Bothidae,"
300,03,03.04,Fillet dan daging ikan lainnya,,Fillet ikan segar atau dingin lainnya,0304.44.00,"Iknn dari keluarga Bregmacerotidae,"
301,03,03.04,Fillet dan daging ikan lainnya,,Fillet ikan segar atau dingin lainnya,0304.45.00,Todak (Xiphias gladius)
302,03,03.04,Fillet dan daging ikan lainnya,,Fillet ikan segar atau dingin lainnya,0304.46.00,Toothfish (Dissosticlms spp.)
303,03,03.04,Fillet dan daging ikan lainnya,,Fillet ikan segar atau dingin lainnya,0304.47.00,Dogfish dan hiu lainnya
304,03,03.04,Fillet dan daging ikan lainnya,,Fillet ikan segar atau dingin lainnya,0304.48.00,Pari dan skates (Rafidae)
305,03,03.04,Fillet dan daging ikan lainnya,,Fillet ikan segar atau dingin lainnya,0304.49.00,Lain-lain
306,03,03.04,Fillet dan daging ikan lainnya,,"Lain-lain, segar atau dingin",0304.51.00,"Tilapia (Oreochromis spp. ), catfish"
307,03,03.04,Fillet dan daging ikan lainnya,,"Lain-lain, segar atau dingin",0304.52.00,Salmon (Salmonidae)
308,03,03.04,Fillet dan daging ikan lainnya,,"Lain-lain, segar atau dingin",0304.53.00,"Bran dari keluarga Bregmacerotidae,"
309,03,03.04,Fillet dan daging ikan lainnya,,"Lain-lain, segar atau dingin",0304.54.00,Todak (Xiphias gladius)
310,03,03.04,Fillet dan daging ikan lainnya,,"Lain-lain, segar atau dingin",0304.55.00,Toothfish (Dissostichus spp.)
311,03,03.04,Fillet dan daging ikan lainnya,,"Lain-lain, segar atau dingin",0304.56.00,Dogfish clan hiu lainnya
312,03,03.04,Fillet dan daging ikan lainnya,,"Lain-lain, segar atau dingin",0304.57.00,Pari dan skates (Rajidae)
313,03,03.04,Fillet dan daging ikan lainnya,,"Lain-lain, segar atau dingin",0304.59.00,Lain-lain
314,03,03.04,Fillet dan daging ikan lainnya,,"Lain-lain, segar atau dingin",0304.61.00,Tilnpin (Oreochromis spp.)
315,03,03.04,Fillet dan daging ikan lainnya,,"Lain-lain, segar atau dingin",0304.62.00,"Catfish (Pangasius spp., Silurus spp.,"
316,03,03.04,Fillet dan daging ikan lainnya,,"Lain-lain, segar atau dingin",0304.63.00,Nile Perch (Lat es niloticus)
317,03,03.04,Fillet dan daging ikan lainnya,,"Lain-lain, segar atau dingin",0304.69.00,Lain-lain
318,03,03.04,Fillet dan daging ikan lainnya,,"Lain-lain, segar atau dingin",0304.71.00,"Cod (Gadus morhua, Gadus ogac,"
319,03,03.04,Fillet dan daging ikan lainnya,,"Lain-lain, segar atau dingin",0304.72.00,Haddock (Melanogrammus aeglefinus)
320,03,03.04,Fillet dan daging ikan lainnya,,"Lain-lain, segar atau dingin",0304.73.00,Coalfish {Pollachius uirens)
321,03,03.04,Fillet dan daging ikan lainnya,,"Lain-lain, segar atau dingin",0304.74.00,"Hake (Merluccius spp., Uropliycis"
322,03,03.04,Fillet dan daging ikan lainnya,,"Lain-lain, segar atau dingin",0304.75.00,Alaska Pollock (Theragra
323,03,03.04,Fillet dan daging ikan lainnya,,"Lain-lain, segar atau dingin",0304.79.00,Lain-lain
324,03,03.04,Fillet dan daging ikan lainnya,,Fillet beku dari ikan lainnya,0304.81.00,"Salmon Pasifik (Oncorhynchus nerka,"
326,03,03.04,Fillet dan daging ikan lainnya,,Fillet beku dari ikan lainnya,0304.83.00,"Ikan pipih (Pleuronectidae, Bothidae,"
327,03,03.04,Fillet dan daging ikan lainnya,,Fillet beku dari ikan lainnya,0304.84.00,Todak (Xiphias gladius)
328,03,03.04,Fillet dan daging ikan lainnya,,Fillet beku dari ikan lainnya,0304.85.00,Toothfish (Dissostichus spp.)
329,03,03.04,Fillet dan daging ikan lainnya,,Fillet beku dari ikan lainnya,0304.86.00,"Herring (Clupea harengus, Clupea"
330,03,03.04,Fillet dan daging ikan lainnya,,Fillet beku dari ikan lainnya,0304.87.00,"Tuna (dari genus Thunnus), cakalang"
331,03,03.04,Fillet dan daging ikan lainnya,,Fillet beku dari ikan lainnya,0304.88.00,"Dogfish, hiu lainnya, pari dan skates"
332,03,03.04,Fillet dan daging ikan lainnya,0304.89,Lain-lain,0304.89.10,Mahi-mahi (Coryphaena 11ippurus)
333,03,03.04,Fillet dan daging ikan lainnya,0304.89,Lain-lain,0304.89.90,Lain-lain
334,03,03.04,Fillet dan daging ikan lainnya,,"Lain-lain, beku",0304.91.00,Todak (Xiphias gladius)
335,03,03.04,Fillet dan daging ikan lainnya,,"Lain-lain, beku",0304.92.00,Toothfish (Dissostichus spp.)
336,03,03.04,Fillet dan daging ikan lainnya,,"Lain-lain, beku",0304.93.00,"Tilapia (Oreochromis spp. ), catfish"
337,03,03.04,Fillet dan daging ikan lainnya,,"Lain-lain, beku",0304.94.00,Alaska Pollock (Theragra
338,03,03.04,Fillet dan daging ikan lainnya,,"Lain-lain, beku",0304.95.00,"Ikan dari keluarga Bregmacerotidae,"
339,03,03.04,Fillet dan daging ikan lainnya,,"Lain-lain, beku",0304.96.00,Dogfish dan hiu lainnya
340,03,03.04,Fillet dan daging ikan lainnya,,"Lain-lain, beku",0304.97.00,Pari dan skates (Rajidae)
341,03,03.04,Fillet dan daging ikan lainnya,0304.99,Lain-lain,0304.99.10,Surimi (daging ikan cincang)
342,03,03.04,Fillet dan daging ikan lainnya,0304.99,Lain-lain,0304.99.90,Lain-lain
343,03,03.05,"lkan, dikeringkan, diasinkan atau",0305.20,"Hati , telur dan sperma dari ikan,",0305.20.10,"Dari ikan air tawar, dikeringkan,"
344,03,03.05,"lkan, dikeringkan, diasinkan atau",0305.20,"Hati , telur dan sperma dari ikan,",0305.20.90,Lain-lain
345,03,03.05,"lkan, dikeringkan, diasinkan atau",0305.20,"Hati , telur dan sperma dari ikan,",0305.31.00,"Tilapias (Oreochromis spp. ), catfish"
347,03,03.05,"lkan, dikeringkan, diasinkan atau",0305.39,Lain-lain,0305.39.10,Ikan garfish air tawar (Xenentodon
348,03,03.05,"lkan, dikeringkan, diasinkan atau",0305.39,Lain-lain,0305.39.20,"Layur (Lepfuracantlms savala),"
349,03,03.05,"lkan, dikeringkan, diasinkan atau",,-,0305.39.91,Ikan air tawar
350,03,03.05,"lkan, dikeringkan, diasinkan atau",,-,0305.39.92,Ikan air laut
351,03,03.05,"lkan, dikeringkan, diasinkan atau",,-,0305.39.99,Lain-lain
352,03,03.05,"lkan, dikeringkan, diasinkan atau",,-,0305.41.00,"Salmon Pasifik [Oncorhynchus nerka,"
353,03,03.05,"lkan, dikeringkan, diasinkan atau",,-,0305.42.00,"Herring (Clupea harengus, Clupea"
354,03,03.05,"lkan, dikeringkan, diasinkan atau",,-,0305.43.00,"Trout (Salmo trutta, Oncorhynchus"
355,03,03.05,"lkan, dikeringkan, diasinkan atau",,-,0305.44.00,"Tilapia (Oreochromis spp. ), catfish"
356,03,03.05,"lkan, dikeringkan, diasinkan atau",0305.49,Lain-lain,0305.49.10,Cakalang (stripe-bellied bonito)
357,03,03.05,"lkan, dikeringkan, diasinkan atau",0305.49,Lain-lain,0305.49.90,Lain-lain
358,03,03.05,"lkan, dikeringkan, diasinkan atau",0305.49,Lain-lain,0305.51.00,"Cod (Gadus morhua, Gadus ogac,"
359,03,03.05,"lkan, dikeringkan, diasinkan atau",0305.49,Lain-lain,0305.52.00,"Tilapia (Oreochromis spp.], catfish"
360,03,03.05,"lkan, dikeringkan, diasinkan atau",0305.49,Lain-lain,0305.53.00,"Jkan dari kcluarga Bregmacerotidae,"
361,03,03.05,"lkan, dikeringkan, diasinkan atau",0305.49,Lain-lain,0305.54.00,"Herrings (Clupea harengus, Clupea"
362,03,03.05,"lkan, dikeringkan, diasinkan atau",,-,0305.59.21,"Teri (Stolephorns spp., Coilia spp.,"
363,03,03.05,"lkan, dikeringkan, diasinkan atau",,-,0305.59.29,Lain-lain
364,03,03.05,"lkan, dikeringkan, diasinkan atau",,-,0305.59.90,Lain-lain
365,03,03.05,"lkan, dikeringkan, diasinkan atau",,-,0305.61.00,"Herring (Clupea harengus, Clupea"
366,03,03.05,"lkan, dikeringkan, diasinkan atau",,-,0305.62.00,"Cod (Gadus morhua, Gad.us ogac,"
367,03,03.05,"lkan, dikeringkan, diasinkan atau",,-,0305.63.00,Teri (Engraulis spp.)
368,03,03.05,"lkan, dikeringkan, diasinkan atau",,-,0305.64.00,"Tilapia (Oreochromis spp. ), catfish"
369,03,03.05,"lkan, dikeringkan, diasinkan atau",0305.69,Lain-lain,0305.69.10,lkan laut
370,03,03.05,"lkan, dikeringkan, diasinkan atau",0305.69,Lain-lain,0305.69.90,Lain-lain
371,03,03.05,"lkan, dikeringkan, diasinkan atau",0305.71,Sirip ik:m hiu,0305.71.10,Dikeringkan atnu diasapi
372,03,03.05,"lkan, dikeringkan, diasinkan atau",0305.71,Sirip ik:m hiu,0305.71.90,Lain-Jain
373,03,03.05,"lkan, dikeringkan, diasinkan atau",,-,0305.72.11,Cod
374,03,03.05,"lkan, dikeringkan, diasinkan atau",,-,0305.72.19,Lain-lain
375,03,03.05,"lkan, dikeringkan, diasinkan atau",,-,0305.72.91,Cod
376,03,03.05,"lkan, dikeringkan, diasinkan atau",,-,0305.72.99,Lain-lain
377,03,03.05,"lkan, dikeringkan, diasinkan atau",0305.79,Lain-lain,0305.79.10,Cod ---Ofeod
378,03,03.05,"lkan, dikeringkan, diasinkan atau",0305.79,Lain-lain,0305.79.90,Lain-lain
379,03,03.06,"Krustasea, bercangkang maupun",0306.11,Lobster karang den udang laut besar,0306.11.10,Diasapi
380,03,03.06,"Krustasea, bercangkang maupun",0306.11,Lobster karang den udang laut besar,0306.11.90,Lain-Iain
381,03,03.06,"Krustasea, bercangkang maupun",0306.12,Lobster (Homams spp.),0306.12.10,Diasapi
382,03,03.06,"Krustasea, bercangkang maupun",0306.12,Lobster (Homams spp.),0306.12.90,Lain-lain
383,03,03.06,"Krustasea, bercangkang maupun",,-,0306.14.11,Kepiting cangkang lunak
384,03,03.06,"Krustasea, bercangkang maupun",,-,0306.14.19,Lain-lain
385,03,03.06,"Krustasea, bercangkang maupun",,-,0306.14.91,Swimming crab (kepiting dari
386,03,03.06,"Krustasea, bercangkang maupun",,-,0306.14.92,King crab (kepiting dari keluarga
387,03,03.06,"Krustasea, bercangkang maupun",,-,0306.14.93,Snow crab (kcpiting dari kcluarga
388,03,03.06,"Krustasea, bercangkang maupun",,-,0306.14.99,Lain-Iain
389,03,03.06,"Krustasea, bercangkang maupun",,-,0306.15.00,Lobster Nonvcgia (Nephrops
390,03,03.06,"Krustasea, bercangkang maupun",,-,0306.16.00,Udang dan udang besar air dingin
391,03,03.06,"Krustasea, bercangkang maupun",,-,0306.17.11,Tanpn kepala
392,03,03.06,"Krustasea, bercangkang maupun",,-,0306.17.19,Lain-lain
393,03,03.06,"Krustasea, bercangkang maupun",,-,0306.17.21,"Tanpa kepaia, dengan ekor"
394,03,03.06,"Krustasea, bercangkang maupun",,-,0306.17.22,"Tanpa kepala, tanpa ekor"
395,03,03.06,"Krustasea, bercangkang maupun",,-,0306.17.29,Lain-Iain
396,03,03.06,"Krustasea, bercangkang maupun",,-,0306.17.30,Udang galah (Macrobrachium
397,03,03.06,"Krustasea, bercangkang maupun",,-,0306.17.90,Lain-lain
398,03,03.06,"Krustasea, bercangkang maupun",,-,0306.19.00,Lnin-lnin
399,03,03.06,"Krustasea, bercangkang maupun",0306.31,Lobster karang dan udang laut besar,0306.31.10,Bibit
400,03,03.06,"Krustasea, bercangkang maupun",0306.31,Lobster karang dan udang laut besar,0306.31.20,"Lain-lain, hidup"
401,03,03.06,"Krustasea, bercangkang maupun",0306.31,Lobster karang dan udang laut besar,0306.31.30,Segar atau dingin
402,03,03.06,"Krustasea, bercangkang maupun",0306.32,Lobster (Homan1s spp.),0306.32.10,Bibit
403,03,03.06,"Krustasea, bercangkang maupun",0306.32,Lobster (Homan1s spp.),0306.32.20,"Lain-lain, hidup"
404,03,03.06,"Krustasea, bercangkang maupun",0306.32,Lobster (Homan1s spp.),0306.32.30,Segar atau dingin
405,03,03.06,"Krustasea, bercangkang maupun",0306.33,Kepiting,0306.33.11,Hidup
406,03,03.06,"Krustasea, bercangkang maupun",0306.33,Kepiting,0306.33.12,Segar atau dingin
407,03,03.06,"Krustasea, bercangkang maupun",,-,0306.33.91,Hidup
408,03,03.06,"Krustasea, bercangkang maupun",,-,0306.33.92,Segar atau dingin
409,03,03.06,"Krustasea, bercangkang maupun",,-,0306.34.00,Lobster Norwcgia (Nephrops
410,03,03.06,"Krustasea, bercangkang maupun",0306.35,Udang clan udang besar air dingin,0306.35.10,Bibit
411,03,03.06,"Krustasea, bercangkang maupun",0306.35,Udang clan udang besar air dingin,0306.35.20,"Lain-lain, hidup"
412,03,03.06,"Krustasea, bercangkang maupun",0306.35,Udang clan udang besar air dingin,0306.35.30,Segar atau dingin
413,03,03.06,"Krustasea, bercangkang maupun",0306.36,Udang clan udang bcsar lainnya,0306.36.11,Udang windu (Penaeus monodon)
414,03,03.06,"Krustasea, bercangkang maupun",0306.36,Udang clan udang bcsar lainnya,0306.36.12,Udang vanamci (Liptopenaeus
415,03,03.06,"Krustasea, bercangkang maupun",0306.36,Udang clan udang bcsar lainnya,0306.36.13,Udang galah {MacrobracJ1ium
416,03,03.06,"Krustasea, bercangkang maupun",0306.36,Udang clan udang bcsar lainnya,0306.36.19,Lain-lain
417,03,03.06,"Krustasea, bercangkang maupun",,-,0306.36.21,Udang windu (Penaeus monodon)
418,03,03.06,"Krustasea, bercangkang maupun",,-,0306.36.22,Udang vanrunei (Liptopenaeus
419,03,03.06,"Krustasea, bercangkang maupun",,-,0306.36.23,Udang galah (Macrobrachium
420,03,03.06,"Krustasea, bercangkang maupun",,-,0306.36.29,Lain-lain
421,03,03.06,"Krustasea, bercangkang maupun",,-,0306.36.31,Udang win du (Penaeus monodon)
422,03,03.06,"Krustasea, bercangkang maupun",,-,0306.36.32,Udang vanamei (Liptopenaeus
423,03,03.06,"Krustasea, bercangkang maupun",,-,0306.36.33,Udang galah (Macrobrachium
424,03,03.06,"Krustasea, bercangkang maupun",,-,0306.36.39,Lain-lain
425,03,03.06,"Krustasea, bercangkang maupun",0306.39,Lain-lain,0306.39.10,Hidup ---Live
426,03,03.06,"Krustasea, bercangkang maupun",0306.39,Lain-lain,0306.39.20,Segar atau dingin
427,03,03.06,"Krustasea, bercangkang maupun",,-,0306.91.21,Diasapi
428,03,03.06,"Krustasea, bercangkang maupun",,-,0306.91.29,Lain-lain
429,03,03.06,"Krustasea, bercangkang maupun",,-,0306.91.31,Diasapi
430,03,03.06,"Krustasea, bercangkang maupun",,-,0306.91.39,Lain-lain
431,03,03.06,"Krustasea, bercangkang maupun",,-,0306.92.21,Dinsapi
432,03,03.06,"Krustasea, bercangkang maupun",,-,0306.92.29,Lain-lain
433,03,03.06,"Krustasea, bercangkang maupun",,-,0306.92.31,Diasapi
434,03,03.06,"Krustasea, bercangkang maupun",,-,0306.92.39,Lain-lain
435,03,03.06,"Krustasea, bercangkang maupun",,-,0306.93.21,Diasapi
436,03,03.06,"Krustasea, bercangkang maupun",,-,0306.93.29,Lain-lain
437,03,03.06,"Krustasea, bercangkang maupun",,-,0306.93.31,Dinsnpi
438,03,03.06,"Krustasea, bercangkang maupun",,-,0306.93.39,Lain-lain
439,03,03.06,"Krustasea, bercangkang maupun",,-,0306.94.21,Diasnpi
440,03,03.06,"Krustasea, bercangkang maupun",,-,0306.94.29,Lain-lain
441,03,03.06,"Krustasea, bercangkang maupun",,-,0306.94.31,Dinsapi
442,03,03.06,"Krustasea, bercangkang maupun",,-,0306.94.39,Lain-lain
443,03,03.06,"Krustasea, bercangkang maupun",,-,0306.95.21,"Bercnngkang, dikukus atau"
444,03,03.06,"Krustasea, bercangkang maupun",,-,0306.95.29,Lain-lain
445,03,03.06,"Krustasea, bercangkang maupun",,-,0306.95.30,Lain-lain ~ ~
446,03,03.06,"Krustasea, bercangkang maupun",,-,0306.99.21,Diasapi
447,03,03.06,"Krustasea, bercangkang maupun",,-,0306.99.29,Lain-lain
448,03,03.06,"Krustasea, bercangkang maupun",,-,0306.99.31,Diasapi
449,03,03.06,"Krustasea, bercangkang maupun",,-,0306.99.39,Lain-lain
450,03,03.07,"Moluska, bercangkang maupun tidak",0307.11,"Hidup, segar atau dingin",0307.11.10,Hidup ---Live
451,03,03.07,"Moluska, bercangkang maupun tidak",0307.11,"Hidup, segar atau dingin",0307.11.20,Segar atau dingin
452,03,03.07,"Moluska, bercangkang maupun tidak",0307.11,"Hidup, segar atau dingin",0307.12.00,Beku
453,03,03.07,"Moluska, bercangkang maupun tidak",0307.19,Lain-lain,0307.19.20,"Dikeringkan, diasinkan atau dalam"
454,03,03.07,"Moluska, bercangkang maupun tidak",0307.19,Lain-lain,0307.19.30,Diasapi
455,03,03.07,"Moluska, bercangkang maupun tidak",0307.21,"Hidup, segar atau dingin",0307.21.10,Hidup ---Live
456,03,03.07,"Moluska, bercangkang maupun tidak",0307.21,"Hidup, segar atau dingin",0307.21.20,Segar atau dingin
457,03,03.07,"Moluska, bercangkang maupun tidak",0307.21,"Hidup, segar atau dingin",0307.22.00,Beku
458,03,03.07,"Moluska, bercangkang maupun tidak",0307.29,Lain-lain,0307.29.30,"Dikeringkan, diasinkan at.au dalam"
459,03,03.07,"Moluska, bercangkang maupun tidak",0307.29,Lain-lain,0307.29.40,Diasapi
460,03,03.07,"Moluska, bercangkang maupun tidak",0307.31,"Hidup, segar atau dingin",0307.31.10,"Hidup ---Live 5,00%,"
461,03,03.07,"Moluska, bercangkang maupun tidak",0307.31,"Hidup, segar atau dingin",0307.31.20,Segar atau dingin
462,03,03.07,"Moluska, bercangkang maupun tidak",0307.31,"Hidup, segar atau dingin",0307.32.00,Beku
463,03,03.07,"Moluska, bercangkang maupun tidak",0307.39,Lain-lain,0307.39.30,"Dikeringkan, diasinkan atau dalam"
464,03,03.07,"Moluska, bercangkang maupun tidak",0307.39,Lain-lain,0307.39.40,Diasapi
465,03,03.07,"Moluska, bercangkang maupun tidak",,-,0307.42.11,"Cumi-cumi (Sepia officinalis,"
466,03,03.07,"Moluska, bercangkang maupun tidak",,-,0307.42.19,Lain-lain
467,03,03.07,"Moluska, bercangkang maupun tidak",,-,0307.42.21,"Cumi-cumi (Sepia ofjicinalis,"
468,03,03.07,"Moluska, bercangkang maupun tidak",,-,0307.42.29,Lain-loin
469,03,03.07,"Moluska, bercangkang maupun tidak",0307.43,Beku,0307.43.10,"Cumi-cumi (Sepia officinalis, Rossia"
470,03,03.07,"Moluska, bercangkang maupun tidak",0307.43,Beku,0307.43.90,Lain-lain
471,03,03.07,"Moluska, bercangkang maupun tidak",,-,0307.49.21,"Cumi-cumi (Sepia officinalis,"
472,03,03.07,"Moluska, bercangkang maupun tidak",,-,0307.49.29,Lain-lain
473,03,03.07,"Moluska, bercangkang maupun tidak",,-,0307.49.31,"Cumi-cumi (Sepia officinalis,"
474,03,03.07,"Moluska, bercangkang maupun tidak",,-,0307.49.39,Lain-lain
475,03,03.07,"Moluska, bercangkang maupun tidak",0307.51,"Hidup, segar atau dingin",0307.51.10,Hidup ---Live
476,03,03.07,"Moluska, bercangkang maupun tidak",0307.51,"Hidup, segar atau dingin",0307.51.20,Segar atn.u dingin
477,03,03.07,"Moluska, bercangkang maupun tidak",0307.51,"Hidup, segar atau dingin",0307.52.00,Beku
478,03,03.07,"Moluska, bercangkang maupun tidak",0307.59,Lain-lain,0307.59.20,"Dikeringkan, diasinkan atau dalam"
479,03,03.07,"Moluska, bercangkang maupun tidak",0307.59,Lain-lain,0307.59.30,Diasapi
480,03,03.07,"Moluska, bercangkang maupun tidak",0307.60,"Siput, selain siput laut",0307.60.10,Hidup
481,03,03.07,"Moluska, bercangkang maupun tidak",0307.60,"Siput, selain siput laut",0307.60.20,"Segar, dingin atau beku"
482,03,03.07,"Moluska, bercangkang maupun tidak",0307.60,"Siput, selain siput laut",0307.60.40,"Dikeringkan, diasinkan atau dalam"
