tingkat_wilayah,provinsi_id,kabupaten_id,sektor_id,tahun,nilai_lq,kategori_lq,shift_share_net,klasifikasi_sektor
kabupaten,16,1607,7,2023,1.0539,Basis,49141203020.07,"Maju dan Tumbuh Cepat"
kabupaten,16,1607,8,2023,0.2425,"Non Basis",-2884070486.91,"Relatif Tertinggal"
kabupaten,16,1607,9,2023,0.2793,"Non Basis",-3835227668.09,"Relatif Tertinggal"
kabupaten,16,1607,10,2023,0.5362,"Non Basis",-10414053590.86,"Relatif Tertinggal"
kabupaten,16,1607,11,2023,0.1226,"Non Basis",-857291947.8,"Relatif Tertinggal"
kabupaten,16,1607,12,2023,0.261,"Non Basis",4626486014.77,"Potensial / Cepat Berkembang"
kabupaten,16,1607,13,2023,0.1221,"Non Basis",-29102629.8,"Relatif Tertinggal"
kabupaten,16,1607,14,2023,0.7722,"Non Basis",11515592691.31,"Potensial / Cepat Berkembang"
kabupaten,16,1607,15,2023,1.0541,Basis,13484454335.6,"Maju dan Tumbuh Cepat"
kabupaten,16,1607,16,2023,0.675,"Non Basis",30619681.8,"Potensial / Cepat Berkembang"
kabupaten,16,1607,17,2023,0.4511,"Non Basis",543553915.4,"Potensial / Cepat Berkembang"
kabupaten,16,1607,1,2024,2.1056,Basis,121715171737.47,"Maju dan Tumbuh Cepat"
kabupaten,16,1607,2,2024,0.2642,"Non Basis",-31692273632.31,"Relatif Tertinggal"
kabupaten,16,1607,3,2024,1.2584,Basis,-116874587748.72,"Maju tapi Tertekan"
kabupaten,16,1607,4,2024,0.6543,"Non Basis",-67339997.29,"Relatif Tertinggal"
kabupaten,16,1607,5,2024,0.1288,"Non Basis",-89064805.2,"Relatif Tertinggal"
kabupaten,16,1607,6,2024,1.4064,Basis,88740546244.26,"Maju dan Tumbuh Cepat"
kabupaten,16,1607,7,2024,1.086,Basis,94361942208.94,"Maju dan Tumbuh Cepat"
kabupaten,16,1607,8,2024,0.235,"Non Basis",-3439095987.97,"Relatif Tertinggal"
kabupaten,16,1607,9,2024,0.2772,"Non Basis",-753569618.71,"Relatif Tertinggal"
kabupaten,16,1607,10,2024,0.5308,"Non Basis",-5037619845.72,"Relatif Tertinggal"
kabupaten,16,1607,11,2024,0.1207,"Non Basis",-962663465.16,"Relatif Tertinggal"
kabupaten,16,1607,12,2024,0.2566,"Non Basis",-3346273312.04,"Relatif Tertinggal"
kabupaten,16,1607,13,2024,0.1187,"Non Basis",-82331606.22,"Relatif Tertinggal"
kabupaten,16,1607,14,2024,0.7496,"Non Basis",-16791516880.96,"Relatif Tertinggal"
kabupaten,16,1607,15,2024,1.035,Basis,-10953198905.26,"Maju tapi Tertekan"
kabupaten,16,1607,16,2024,0.6602,"Non Basis",-2406269831.43,"Relatif Tertinggal"
kabupaten,16,1607,17,2024,0.469,"Non Basis",3462792308.32,"Potensial / Cepat Berkembang"
kabupaten,16,1607,1,2025,2.0864,Basis,-72795629616.72,"Maju tapi Tertekan"
kabupaten,16,1607,2,2025,0.2622,"Non Basis",-10814202410.93,"Relatif Tertinggal"
kabupaten,16,1607,3,2025,1.2702,Basis,56874502848.85,"Maju dan Tumbuh Cepat"
kabupaten,16,1607,4,2025,0.6406,"Non Basis",-436864950.43,"Relatif Tertinggal"
kabupaten,16,1607,5,2025,0.1305,"Non Basis",44469554.13,"Potensial / Cepat Berkembang"
kabupaten,16,1607,6,2025,1.3757,Basis,-82617076917.3,"Maju tapi Tertekan"
kabupaten,16,1607,7,2025,1.1066,Basis,65166859163.88,"Maju dan Tumbuh Cepat"
kabupaten,16,1607,8,2025,0.2306,"Non Basis",-2123506304.47,"Relatif Tertinggal"
kabupaten,16,1607,9,2025,0.276,"Non Basis",-473164444.22,"Relatif Tertinggal"
kabupaten,16,1607,10,2025,0.5303,"Non Basis",-195393891.98,"Relatif Tertinggal"
kabupaten,16,1607,11,2025,0.121,"Non Basis",187995855.79,"Potensial / Cepat Berkembang"
kabupaten,16,1607,12,2025,0.2518,"Non Basis",-4121773547.34,"Relatif Tertinggal"
kabupaten,16,1607,13,2025,0.1122,"Non Basis",-173907459.54,"Relatif Tertinggal"
kabupaten,16,1607,14,2025,0.7466,"Non Basis",-2066372670.95,"Relatif Tertinggal"
kabupaten,16,1607,15,2025,1.0183,Basis,-10386718667.09,"Maju tapi Tertekan"
kabupaten,16,1607,16,2025,0.6567,"Non Basis",-569401838.43,"Relatif Tertinggal"
kabupaten,16,1607,17,2025,0.4504,"Non Basis",-3614330695.06,"Relatif Tertinggal"
kabupaten,16,1611,1,2022,2.3797,Basis,4761132943.06,"Maju dan Tumbuh Cepat"
kabupaten,16,1611,2,2022,0.1574,"Non Basis",-1547260305.68,"Relatif Tertinggal"
kabupaten,16,1611,3,2022,0.5372,"Non Basis",16510131950.02,"Potensial / Cepat Berkembang"
kabupaten,16,1611,4,2022,0.7044,"Non Basis",134597453.57,"Potensial / Cepat Berkembang"
kabupaten,16,1611,5,2022,0.3178,"Non Basis",-18559275.37,"Relatif Tertinggal"
kabupaten,16,1611,6,2022,0.943,"Non Basis",8177491719.76,"Potensial / Cepat Berkembang"
kabupaten,16,1611,7,2022,1.511,Basis,-21949170797.75,"Maju tapi Tertekan"
kabupaten,16,1611,8,2022,0.8069,"Non Basis",-2183990345.01,"Relatif Tertinggal"
kabupaten,16,1611,9,2022,0.8828,"Non Basis",-3363195113.17,"Relatif Tertinggal"
kabupaten,16,1611,10,2022,0.333,"Non Basis",-1059877236.67,"Relatif Tertinggal"
kabupaten,16,1611,11,2022,0.9521,"Non Basis",517769689.98,"Potensial / Cepat Berkembang"
kabupaten,16,1611,12,2022,1.5155,Basis,-1869936388.89,"Maju tapi Tertekan"
kabupaten,16,1611,13,2022,0.2179,"Non Basis",-15523175.13,"Relatif Tertinggal"
kabupaten,16,1611,14,2022,1.4802,Basis,-1335989692.47,"Maju tapi Tertekan"
kabupaten,16,1611,15,2022,0.7583,"Non Basis",2305881015.13,"Potensial / Cepat Berkembang"
kabupaten,16,1611,16,2022,1.2117,Basis,-352747256.41,"Maju tapi Tertekan"
kabupaten,16,1611,17,2022,1.208,Basis,-248292017.18,"Maju tapi Tertekan"
kabupaten,16,1611,1,2023,2.3956,Basis,-1658948488.7,"Maju tapi Tertekan"
kabupaten,16,1611,2,2023,0.1514,"Non Basis",-6522456369.53,"Relatif Tertinggal"
kabupaten,16,1611,3,2023,0.5591,"Non Basis",12727453244.56,"Potensial / Cepat Berkembang"
kabupaten,16,1611,4,2023,0.7075,"Non Basis",-11552106.43,"Relatif Tertinggal"
kabupaten,16,1611,5,2023,0.3549,"Non Basis",138634685.34,"Potensial / Cepat Berkembang"
kabupaten,16,1611,6,2023,0.9458,"Non Basis",-1889188961.25,"Relatif Tertinggal"
kabupaten,16,1611,7,2023,1.5527,Basis,13569857682.9,"Maju dan Tumbuh Cepat"
kabupaten,16,1611,8,2023,0.7913,"Non Basis",-1716692461.27,"Relatif Tertinggal"
kabupaten,16,1611,9,2023,0.8327,"Non Basis",-3678490862.85,"Relatif Tertinggal"
kabupaten,16,1611,10,2023,0.3398,"Non Basis",689741557.34,"Potensial / Cepat Berkembang"
kabupaten,16,1611,11,2023,0.9361,"Non Basis",-2066914188.76,"Relatif Tertinggal"
kabupaten,16,1611,12,2023,1.5214,Basis,-764848884.25,"Maju tapi Tertekan"
kabupaten,16,1611,13,2023,0.2176,"Non Basis",-8076062.04,"Relatif Tertinggal"
kabupaten,16,1611,14,2023,1.4807,Basis,-1324862217.27,"Maju tapi Tertekan"
kabupaten,16,1611,15,2023,0.7784,"Non Basis",1391550703.59,"Potensial / Cepat Berkembang"
kabupaten,16,1611,16,2023,1.2217,Basis,16407885.84,"Maju dan Tumbuh Cepat"
kabupaten,16,1611,17,2023,1.2283,Basis,338520049.76,"Maju dan Tumbuh Cepat"
kabupaten,16,1611,1,2024,2.5083,Basis,64242892923.43,"Maju dan Tumbuh Cepat"
kabupaten,16,1611,2,2024,0.1464,"Non Basis",-5398032514.32,"Relatif Tertinggal"
kabupaten,16,1611,3,2024,0.5467,"Non Basis",-11604954379.82,"Relatif Tertinggal"
kabupaten,16,1611,4,2024,0.705,"Non Basis",-33443394.09,"Relatif Tertinggal"
kabupaten,16,1611,5,2024,0.3542,"Non Basis",-10929457.41,"Relatif Tertinggal"
kabupaten,16,1611,6,2024,0.9188,"Non Basis",-14278088295.91,"Relatif Tertinggal"
kabupaten,16,1611,7,2024,1.5245,Basis,-17864109541.61,"Maju tapi Tertekan"
kabupaten,16,1611,8,2024,0.7688,"Non Basis",-2168537423.22,"Relatif Tertinggal"
kabupaten,16,1611,9,2024,0.7648,"Non Basis",-5105132390.4,"Relatif Tertinggal"
kabupaten,16,1611,10,2024,0.3332,"Non Basis",-1503195975.42,"Relatif Tertinggal"
kabupaten,16,1611,11,2024,0.9218,"Non Basis",-1843715209.84,"Relatif Tertinggal"
kabupaten,16,1611,12,2024,1.4386,Basis,-12725880994.48,"Maju tapi Tertekan"
kabupaten,16,1611,13,2024,0.2243,"Non Basis",23367875.65,"Potensial / Cepat Berkembang"
kabupaten,16,1611,14,2024,1.42,Basis,-9051819499.7,"Maju tapi Tertekan"
kabupaten,16,1611,15,2024,0.7692,"Non Basis",-1416894107.35,"Relatif Tertinggal"
kabupaten,16,1611,16,2024,1.1476,Basis,-2361286776.92,"Maju tapi Tertekan"
kabupaten,16,1611,17,2024,1.2536,Basis,590225087.19,"Maju dan Tumbuh Cepat"
kabupaten,16,1611,1,2025,2.5186,Basis,6823476789.97,"Maju dan Tumbuh Cepat"
kabupaten,16,1611,2,2025,0.1446,"Non Basis",-1812655642.81,"Relatif Tertinggal"
kabupaten,16,1611,3,2025,0.5497,"Non Basis",2279423768.11,"Potensial / Cepat Berkembang"
kabupaten,16,1611,4,2025,0.7368,"Non Basis",176909939.18,"Potensial / Cepat Berkembang"
kabupaten,16,1611,5,2025,0.355,"Non Basis",3327137.05,"Potensial / Cepat Berkembang"
kabupaten,16,1611,6,2025,0.8989,"Non Basis",-9400545875.85,"Relatif Tertinggal"
kabupaten,16,1611,7,2025,1.5146,Basis,-5297785453.11,"Maju tapi Tertekan"
kabupaten,16,1611,8,2025,0.7405,"Non Basis",-2406141691.81,"Relatif Tertinggal"
kabupaten,16,1611,9,2025,0.7495,"Non Basis",-1183043173.72,"Relatif Tertinggal"
kabupaten,16,1611,10,2025,0.3299,"Non Basis",-621953617.38,"Relatif Tertinggal"
kabupaten,16,1611,11,2025,0.9099,"Non Basis",-1185546929.14,"Relatif Tertinggal"
kabupaten,16,1611,12,2025,1.359,Basis,-12001730286.86,"Maju tapi Tertekan"
kabupaten,16,1611,13,2025,0.2114,"Non Basis",-59265859.05,"Relatif Tertinggal"
kabupaten,16,1611,14,2025,1.3824,Basis,-5129508052.6,"Maju tapi Tertekan"
kabupaten,16,1611,15,2025,0.7886,"Non Basis",2109917223.81,"Potensial / Cepat Berkembang"
kabupaten,16,1611,16,2025,1.1024,Basis,-1399167002.15,"Maju tapi Tertekan"
kabupaten,16,1611,17,2025,1.2363,Basis,-582425415.47,"Maju tapi Tertekan"
kabupaten,16,1604,1,2022,1.2873,Basis,-57765404736.76,"Maju tapi Tertekan"
kabupaten,16,1604,2,2022,1.8866,Basis,442452421498.65,"Maju dan Tumbuh Cepat"
kabupaten,16,1604,3,2022,0.2159,"Non Basis",-19940607682.63,"Relatif Tertinggal"
kabupaten,16,1604,4,2022,4.6017,Basis,4018222286.04,"Maju dan Tumbuh Cepat"
kabupaten,16,1604,5,2022,0.256,"Non Basis",-25213369.31,"Relatif Tertinggal"
kabupaten,16,1604,6,2022,0.6527,"Non Basis",-5271730595.23,"Relatif Tertinggal"
kabupaten,16,1604,7,2022,0.8537,"Non Basis",-105592744333.99,"Relatif Tertinggal"
kabupaten,16,1604,8,2022,0.4585,"Non Basis",-5729229375.56,"Relatif Tertinggal"
kabupaten,16,1604,9,2022,0.651,"Non Basis",-12580885457.59,"Relatif Tertinggal"
kabupaten,16,1604,10,2022,0.248,"Non Basis",-5291038971.57,"Relatif Tertinggal"
kabupaten,16,1604,11,2022,0.619,"Non Basis",2461156170.86,"Potensial / Cepat Berkembang"
kabupaten,16,1604,12,2022,0.7015,"Non Basis",-6415776943.82,"Relatif Tertinggal"
kabupaten,16,1604,13,2022,0.3588,"Non Basis",49181237.86,"Potensial / Cepat Berkembang"
kabupaten,16,1604,14,2022,1.5492,Basis,-20394823234.05,"Maju tapi Tertekan"
kabupaten,16,1604,15,2022,1.0192,Basis,-4699941952.94,"Maju tapi Tertekan"
kabupaten,16,1604,16,2022,1.1204,Basis,75795995.23,"Maju dan Tumbuh Cepat"
kabupaten,16,1604,17,2022,0.6066,"Non Basis",127175105.38,"Potensial / Cepat Berkembang"
kabupaten,16,1604,1,2023,1.2536,Basis,-33263522531.51,"Maju tapi Tertekan"
kabupaten,16,1604,2,2023,1.9347,Basis,262909991500.94,"Maju dan Tumbuh Cepat"
kabupaten,16,1604,3,2023,0.2082,"Non Basis",-11704547841.88,"Relatif Tertinggal"
kabupaten,16,1604,4,2023,4.6401,Basis,1992423456.15,"Maju dan Tumbuh Cepat"
kabupaten,16,1604,5,2023,0.2584,"Non Basis",95946722.1,"Potensial / Cepat Berkembang"
kabupaten,16,1604,6,2023,0.6327,"Non Basis",-15765894084.67,"Relatif Tertinggal"
kabupaten,16,1604,7,2023,0.825,"Non Basis",-26607866602.3,"Relatif Tertinggal"
kabupaten,16,1604,8,2023,0.4413,"Non Basis",-3010520236.94,"Relatif Tertinggal"
kabupaten,16,1604,9,2023,0.6367,"Non Basis",-1048358680.82,"Relatif Tertinggal"
kabupaten,16,1604,10,2023,0.2413,"Non Basis",-1746991833.69,"Relatif Tertinggal"
kabupaten,16,1604,11,2023,0.6039,"Non Basis",-1852400604.85,"Relatif Tertinggal"
kabupaten,16,1604,12,2023,0.6895,"Non Basis",-575809961.6,"Relatif Tertinggal"
kabupaten,16,1604,13,2023,0.359,"Non Basis",90325016.86,"Potensial / Cepat Berkembang"
kabupaten,16,1604,14,2023,1.5032,Basis,-10072496085.5,"Maju tapi Tertekan"
kabupaten,16,1604,15,2023,0.9975,"Non Basis",-2214309915.9,"Relatif Tertinggal"
kabupaten,16,1604,16,2023,1.1034,Basis,21833281.99,"Maju dan Tumbuh Cepat"
kabupaten,16,1604,17,2023,0.5995,"Non Basis",265008736.04,"Potensial / Cepat Berkembang"
kabupaten,16,1604,1,2024,1.2241,Basis,-70108288547.43,"Maju tapi Tertekan"
kabupaten,16,1604,2,2024,2.0075,Basis,262144531426.87,"Maju dan Tumbuh Cepat"
kabupaten,16,1604,3,2024,0.2004,"Non Basis",-21587587686.22,"Relatif Tertinggal"
kabupaten,16,1604,4,2024,4.6737,Basis,741137093.49,"Maju dan Tumbuh Cepat"
kabupaten,16,1604,5,2024,0.2638,"Non Basis",87588109.94,"Potensial / Cepat Berkembang"
kabupaten,16,1604,6,2024,0.6203,"Non Basis",-19909346055.16,"Relatif Tertinggal"
kabupaten,16,1604,7,2024,0.8036,"Non Basis",-37990408408.62,"Relatif Tertinggal"
kabupaten,16,1604,8,2024,0.4335,"Non Basis",-2276794838.52,"Relatif Tertinggal"
kabupaten,16,1604,9,2024,0.6385,"Non Basis",622583667.96,"Potensial / Cepat Berkembang"
kabupaten,16,1604,10,2024,0.2429,"Non Basis",1193698833.24,"Potensial / Cepat Berkembang"
kabupaten,16,1604,11,2024,0.6139,"Non Basis",3757607263.88,"Potensial / Cepat Berkembang"
kabupaten,16,1604,12,2024,0.6862,"Non Basis",-1448793832.19,"Relatif Tertinggal"
kabupaten,16,1604,13,2024,0.3654,"Non Basis",109844559.59,"Potensial / Cepat Berkembang"
kabupaten,16,1604,14,2024,1.4768,Basis,-12552282098.65,"Maju tapi Tertekan"
kabupaten,16,1604,15,2024,0.9835,"Non Basis",-5222893720.82,"Relatif Tertinggal"
kabupaten,16,1604,16,2024,1.111,Basis,950350313.5,"Maju dan Tumbuh Cepat"
kabupaten,16,1604,17,2024,0.5983,"Non Basis",-89737956.62,"Relatif Tertinggal"
kabupaten,16,1606,1,2022,0.8076,"Non Basis",78968394983.96,"Potensial / Cepat Berkembang"
kabupaten,16,1606,2,2022,2.5938,Basis,-1013093642303.9,"Maju tapi Tertekan"
kabupaten,16,1606,3,2022,0.4456,"Non Basis",207366101644.97,"Potensial / Cepat Berkembang"
kabupaten,16,1606,4,2022,0.2394,"Non Basis",918754547.2,"Potensial / Cepat Berkembang"
kabupaten,16,1606,5,2022,0.1406,"Non Basis",163620670.67,"Potensial / Cepat Berkembang"
kabupaten,16,1606,6,2022,0.6464,"Non Basis",117402906680.53,"Potensial / Cepat Berkembang"
kabupaten,16,1606,7,2022,0.3026,"Non Basis",-12729228391.19,"Relatif Tertinggal"
kabupaten,16,1606,8,2022,0.1129,"Non Basis",-7100291140.05,"Relatif Tertinggal"
kabupaten,16,1606,9,2022,0.0855,"Non Basis",-1239893761.77,"Relatif Tertinggal"
kabupaten,16,1606,10,2022,0.0792,"Non Basis",6660244947.59,"Potensial / Cepat Berkembang"
kabupaten,16,1606,11,2022,0.7553,"Non Basis",9959350510.66,"Potensial / Cepat Berkembang"
kabupaten,16,1606,12,2022,0.5385,"Non Basis",43808303197.86,"Potensial / Cepat Berkembang"
kabupaten,16,1606,13,2022,0.303,"Non Basis",325815986.68,"Potensial / Cepat Berkembang"
kabupaten,16,1606,14,2022,0.9757,"Non Basis",21760791251.07,"Potensial / Cepat Berkembang"
kabupaten,16,1606,15,2022,0.7634,"Non Basis",49650226116.54,"Potensial / Cepat Berkembang"
kabupaten,16,1606,16,2022,0.4937,"Non Basis",7144448698.83,"Potensial / Cepat Berkembang"
kabupaten,16,1606,17,2022,0.7417,"Non Basis",15766281693.34,"Potensial / Cepat Berkembang"
kabupaten,16,1606,1,2023,0.8495,"Non Basis",303303646713.94,"Potensial / Cepat Berkembang"
kabupaten,16,1606,2,2023,2.4617,Basis,-1683284290299.7,"Maju tapi Tertekan"
kabupaten,16,1606,3,2023,0.4728,"Non Basis",226339789976.28,"Potensial / Cepat Berkembang"
kabupaten,16,1606,4,2023,0.2499,"Non Basis",568615370.1,"Potensial / Cepat Berkembang"
kabupaten,16,1606,5,2023,0.1477,"Non Basis",322320105.02,"Potensial / Cepat Berkembang"
kabupaten,16,1606,6,2023,0.687,"Non Basis",198300201389.05,"Potensial / Cepat Berkembang"
kabupaten,16,1606,7,2023,0.3138,"Non Basis",55348557561.37,"Potensial / Cepat Berkembang"
kabupaten,16,1606,8,2023,0.1091,"Non Basis",-4355314402.63,"Relatif Tertinggal"
kabupaten,16,1606,9,2023,0.0878,"Non Basis",1502643965.88,"Potensial / Cepat Berkembang"
kabupaten,16,1606,10,2023,0.0843,"Non Basis",9583714599.1,"Potensial / Cepat Berkembang"
kabupaten,16,1606,11,2023,0.748,"Non Basis",-12937829493.2,"Relatif Tertinggal"
kabupaten,16,1606,12,2023,0.5819,"Non Basis",66731876045.78,"Potensial / Cepat Berkembang"
kabupaten,16,1606,13,2023,0.3128,"Non Basis",430520836.14,"Potensial / Cepat Berkembang"
kabupaten,16,1606,14,2023,1.0022,Basis,32504230521.98,"Maju dan Tumbuh Cepat"
kabupaten,16,1606,15,2023,0.8006,"Non Basis",41397067788.35,"Potensial / Cepat Berkembang"
kabupaten,16,1606,16,2023,0.4966,"Non Basis",83180059.77,"Potensial / Cepat Berkembang"
kabupaten,16,1606,17,2023,0.7741,"Non Basis",11190039761.57,"Potensial / Cepat Berkembang"
kabupaten,16,1606,1,2024,0.8682,"Non Basis",149144020578.99,"Potensial / Cepat Berkembang"
kabupaten,16,1606,2,2024,2.4517,Basis,-142460915755.13,"Maju tapi Tertekan"
kabupaten,16,1606,3,2024,0.4669,"Non Basis",-59615465849.53,"Relatif Tertinggal"
kabupaten,16,1606,4,2024,0.2476,"Non Basis",-170495273.42,"Relatif Tertinggal"
kabupaten,16,1606,5,2024,0.1408,"Non Basis",-367041418.5,"Relatif Tertinggal"
kabupaten,16,1606,6,2024,0.7107,"Non Basis",131591557067.37,"Potensial / Cepat Berkembang"
kabupaten,16,1606,7,2024,0.3208,"Non Basis",42083992877.23,"Potensial / Cepat Berkembang"
kabupaten,16,1606,8,2024,0.1057,"Non Basis",-3679359615.12,"Relatif Tertinggal"
kabupaten,16,1606,9,2024,0.0953,"Non Basis",6763799420.17,"Potensial / Cepat Berkembang"
kabupaten,16,1606,10,2024,0.088,"Non Basis",8293938900.71,"Potensial / Cepat Berkembang"
kabupaten,16,1606,11,2024,0.7361,"Non Basis",-15038675612.78,"Relatif Tertinggal"
kabupaten,16,1606,12,2024,0.6012,"Non Basis",33684303604.72,"Potensial / Cepat Berkembang"
kabupaten,16,1606,13,2024,0.3367,"Non Basis",1306113989.64,"Potensial / Cepat Berkembang"
kabupaten,16,1606,14,2024,1.1832,Basis,302687521788.1,"Maju dan Tumbuh Cepat"
kabupaten,16,1606,15,2024,0.7812,"Non Basis",-26749408669.03,"Relatif Tertinggal"
kabupaten,16,1606,16,2024,0.4868,"Non Basis",-3812642496.17,"Relatif Tertinggal"
kabupaten,16,1606,17,2024,0.7901,"Non Basis",6308104231.98,"Potensial / Cepat Berkembang"
kabupaten,16,1606,1,2025,0.9097,"Non Basis",345803339099.41,"Potensial / Cepat Berkembang"
kabupaten,16,1606,2,2025,2.42,Basis,-457620191043.69,"Maju tapi Tertekan"
kabupaten,16,1606,3,2025,0.4866,"Non Basis",185683712213.11,"Potensial / Cepat Berkembang"
kabupaten,16,1606,4,2025,0.2499,"Non Basis",122470215.78,"Potensial / Cepat Berkembang"
kabupaten,16,1606,5,2025,0.1424,"Non Basis",65140876.86,"Potensial / Cepat Berkembang"
kabupaten,16,1606,6,2025,0.7261,"Non Basis",82438478925.03,"Potensial / Cepat Berkembang"
kabupaten,16,1606,7,2025,0.3336,"Non Basis",80856780599.23,"Potensial / Cepat Berkembang"
kabupaten,16,1606,8,2025,0.1053,"Non Basis",-650908998.93,"Relatif Tertinggal"
kabupaten,16,1606,9,2025,0.0979,"Non Basis",2263537208.38,"Potensial / Cepat Berkembang"
kabupaten,16,1606,10,2025,0.0882,"Non Basis",-49833653.31,"Relatif Tertinggal"
kabupaten,16,1606,11,2025,0.7547,"Non Basis",21326589786.14,"Potensial / Cepat Berkembang"
kabupaten,16,1606,12,2025,0.6173,"Non Basis",28392233675.21,"Potensial / Cepat Berkembang"
kabupaten,16,1606,13,2025,0.3318,"Non Basis",-328882075,"Relatif Tertinggal"
kabupaten,16,1606,14,2025,1.207,Basis,36585953216.44,"Maju dan Tumbuh Cepat"
kabupaten,16,1606,15,2025,0.8167,"Non Basis",46897211786.76,"Potensial / Cepat Berkembang"
kabupaten,16,1606,16,2025,0.493,"Non Basis",1991603596.35,"Potensial / Cepat Berkembang"
kabupaten,16,1606,17,2025,0.803,"Non Basis",4770133844.05,"Potensial / Cepat Berkembang"
kabupaten,16,1605,1,2022,2.0687,Basis,26070707253.26,"Maju dan Tumbuh Cepat"
kabupaten,16,1605,2,2022,1.3831,Basis,-204035477962.29,"Maju tapi Tertekan"
kabupaten,16,1605,3,2022,0.6552,"Non Basis",26853718950.29,"Potensial / Cepat Berkembang"
kabupaten,16,1605,4,2022,0.227,"Non Basis",214232242.01,"Potensial / Cepat Berkembang"
kabupaten,16,1605,5,2022,0.0676,"Non Basis",23232200.87,"Potensial / Cepat Berkembang"
kabupaten,16,1605,6,2022,0.4783,"Non Basis",12251007311.91,"Potensial / Cepat Berkembang"
kabupaten,16,1605,7,2022,0.6395,"Non Basis",668610698.83,"Potensial / Cepat Berkembang"
kabupaten,16,1605,8,2022,0.2197,"Non Basis",-2353205470.83,"Relatif Tertinggal"
kabupaten,16,1605,9,2022,0.1723,"Non Basis",-1957438826.88,"Relatif Tertinggal"
kabupaten,16,1605,10,2022,0.1155,"Non Basis",392725021.72,"Potensial / Cepat Berkembang"
kabupaten,16,1605,11,2022,0.2617,"Non Basis",2147652912.57,"Potensial / Cepat Berkembang"
kabupaten,16,1605,12,2022,0.417,"Non Basis",-524530989.48,"Relatif Tertinggal"
kabupaten,16,1605,13,2022,0.1637,"Non Basis",28071051.9,"Potensial / Cepat Berkembang"
kabupaten,16,1605,14,2022,0.8118,"Non Basis",-492924176.89,"Relatif Tertinggal"
kabupaten,16,1605,15,2022,1.1404,Basis,10051328720.53,"Maju dan Tumbuh Cepat"
kabupaten,16,1605,16,2022,1.1155,Basis,208773446.55,"Maju dan Tumbuh Cepat"
kabupaten,16,1605,17,2022,1.2386,Basis,-10713863.81,"Maju tapi Tertekan"
kabupaten,16,1605,1,2023,2.1185,Basis,70293782590.36,"Maju dan Tumbuh Cepat"
kabupaten,16,1605,2,2023,1.31,Basis,-303431535517.85,"Maju tapi Tertekan"
kabupaten,16,1605,3,2023,0.6895,"Non Basis",76526391852.42,"Potensial / Cepat Berkembang"
kabupaten,16,1605,4,2023,0.2273,"Non Basis",-35972071.52,"Relatif Tertinggal"
kabupaten,16,1605,5,2023,0.0688,"Non Basis",8880015.32,"Potensial / Cepat Berkembang"
kabupaten,16,1605,6,2023,0.489,"Non Basis",9410783179.05,"Potensial / Cepat Berkembang"
kabupaten,16,1605,7,2023,0.6609,"Non Basis",26029101526.21,"Potensial / Cepat Berkembang"
kabupaten,16,1605,8,2023,0.2191,"Non Basis",-861015229.26,"Relatif Tertinggal"
kabupaten,16,1605,9,2023,0.1753,"Non Basis",310762587.15,"Potensial / Cepat Berkembang"
kabupaten,16,1605,10,2023,0.1186,"Non Basis",1176279231.18,"Potensial / Cepat Berkembang"
kabupaten,16,1605,11,2023,0.265,"Non Basis",226745569.85,"Potensial / Cepat Berkembang"
kabupaten,16,1605,12,2023,0.4261,"Non Basis",2433925501.21,"Potensial / Cepat Berkembang"
kabupaten,16,1605,13,2023,0.1684,"Non Basis",47599730.28,"Potensial / Cepat Berkembang"
kabupaten,16,1605,14,2023,0.8234,"Non Basis",1538339229.36,"Potensial / Cepat Berkembang"
kabupaten,16,1605,15,2023,1.1789,Basis,10173074984.93,"Maju dan Tumbuh Cepat"
kabupaten,16,1605,16,2023,1.1273,Basis,52760764.42,"Maju dan Tumbuh Cepat"
kabupaten,16,1605,17,2023,1.285,Basis,4035847144.43,"Maju dan Tumbuh Cepat"
kabupaten,16,1605,1,2024,2.1923,Basis,180799067538.41,"Maju dan Tumbuh Cepat"
kabupaten,16,1605,2,2024,1.3002,Basis,-38813353236.15,"Maju tapi Tertekan"
kabupaten,16,1605,3,2024,0.6954,"Non Basis",15586099340.54,"Potensial / Cepat Berkembang"
